movie_name,movie_idx,conversation_id,utterance_id,timestamp,turn_index,utterance_order,speaker_id,speaker_name,reply_to,listener_id,listener_name,text
gladiator,m76,L242733,L242733,,0,0,u1161,LUCILLA,,,,No one in Rome has ever heard of him. Do you want to remind those few in the Senate who have? The whole sordid thing is far beneath your position to begin with. Forget about him.
gladiator,m76,L242733,L242734,,1,1,u1155,COMMODUS,L242733,u1161,LUCILLA,"Let some time pass... then ask, quietly, without anyone knowing it comes from me."
gladiator,m76,L242737,L242737,,0,0,u1164,PROXIMO,,,,"General, do you realize what happened out there today?"
gladiator,m76,L242737,L242738,,1,1,u1163,NARCISSUS,L242737,u1164,PROXIMO,I didn't get killed and everyone else did.
gladiator,m76,L242737,L242739,,2,2,u1164,PROXIMO,L242738,u1163,NARCISSUS,That's one way to look at it.
gladiator,m76,L242740,L242740,,0,0,u1156,COS,,,,"You won an impossible fight. You got the attention of the crowd, legate..."
gladiator,m76,L242740,L242741,,1,1,u1164,PROXIMO,L242740,u1156,COS,"This is Cos, this precocious young man. A scribe for the Daily Action. I've invited him to write a small piece about you..."
gladiator,m76,L242740,L242742,,2,2,u1156,COS,L242741,u1164,PROXIMO,"I'm mentioning you in tomorrow's athlete's section, legate. So, I'd love to know your birth sign; it effects how people bet. And perhaps you could tell me a bit about... well, who are you?"
gladiator,m76,L242752,L242752,,0,0,u1157,FALCO,,,,"And like children everywhere they scream ""freedom"" the most when they desire it least. I beg you, please continue, Caesar."
gladiator,m76,L242752,L242753,,1,1,u1155,COMMODUS,L242752,u1157,FALCO,"At the opening of the month of Janus, I will ask this noble body to confirm my emperorship..."
gladiator,m76,L242765,L242765,,0,0,u1161,LUCILLA,,,,Those are priceless sculptures.
gladiator,m76,L242765,L242766,,1,1,u1155,COMMODUS,L242765,u1161,LUCILLA,I want every single thing that belonged to my father out of this house! If it's worth something then sell it!
gladiator,m76,L242767,L242767,,0,0,u1155,COMMODUS,,,,It's disgusting! Animals! I had to come here under armed guard. Slaves -- get this junk out of my sight.
gladiator,m76,L242767,L242768,,1,1,u1161,LUCILLA,L242767,u1155,COMMODUS,Commodus is heaving out every thing that belonged to our father. Except that he can't heave out his ghost.
gladiator,m76,L242775,L242775,,0,0,u1155,COMMODUS,,,,Throw it down into the streets! Down into the Forum. If it's my father they want then give him to them!
gladiator,m76,L242775,L242776,,1,1,u1157,FALCO,L242775,u1155,COMMODUS,"Yes. You know, that's not a bad idea."
gladiator,m76,L242775,L242777,,2,2,u1155,COMMODUS,L242776,u1157,FALCO,Maybe it'll crush Gaius.
gladiator,m76,L242775,L242778,,3,3,u1157,FALCO,L242777,u1155,COMMODUS,I'm serious.
gladiator,m76,L242775,L242779,,4,4,u1155,COMMODUS,L242778,u1157,FALCO,So am I.
gladiator,m76,L242775,L242780,,5,5,u1157,FALCO,L242779,u1155,COMMODUS,We can crush Gaius another way. What if you do throw something to the people they really want? Make them a gift of food.
gladiator,m76,L242775,L242781,,6,6,u1155,COMMODUS,L242780,u1157,FALCO,Give away food?
gladiator,m76,L242775,L242782,,7,7,u1157,FALCO,L242781,u1155,COMMODUS,"Sacks of grain, even bread. I own the grain licenses for the military, I can arrange to divert a shipment bound for the army of the Danube."
gladiator,m76,L242775,L242783,,8,8,u1155,COMMODUS,L242782,u1157,FALCO,Take grain away from the army?
gladiator,m76,L242775,L242784,,9,9,u1157,FALCO,L242783,u1155,COMMODUS,Make a gift to the people. It's your money anyway so it's only fair.
gladiator,m76,L242787,L242787,,0,0,u1155,COMMODUS,,,,How about in the forum. Right in front of the Senate.
gladiator,m76,L242787,L242788,,1,1,u1161,LUCILLA,L242787,u1155,COMMODUS,If I may be so bold...
gladiator,m76,L242787,L242789,,2,2,u1155,COMMODUS,L242788,u1161,LUCILLA,"For the gods, spit it out!"
gladiator,m76,L242787,L242790,,3,3,u1161,LUCILLA,L242789,u1155,COMMODUS,Why not do it in the Colosseum?
gladiator,m76,L242824,L242824,,0,0,u1157,FALCO,,,,"Caesar, let me sponsor your first wager in the arena."
gladiator,m76,L242824,L242825,,1,1,u1155,COMMODUS,L242824,u1157,FALCO,I wouldn't know who to bet on.
gladiator,m76,L242827,L242827,,0,0,u1155,COMMODUS,,,,"Why isn't he dead? Damn you, you promised me he would be dead!"
gladiator,m76,L242827,L242828,,1,1,u1168,TRIBUUS,L242827,u1155,COMMODUS,"Caesar, I did my best. The Colosseum isn't under my control..."
gladiator,m76,L242840,L242840,,0,0,u1155,COMMODUS,,,,Kill him! Tribuus -- execute that bastard.
gladiator,m76,L242840,L242841,,1,1,u1161,LUCILLA,L242840,u1155,COMMODUS,You can't do that! You came here to turn the crowd around not make them hate you.
gladiator,m76,L242842,L242842,,0,0,u1155,COMMODUS,,,,Tribuus... tomorrow.
gladiator,m76,L242842,L242843,,1,1,u1161,LUCILLA,L242842,u1155,COMMODUS,You're coming back?
gladiator,m76,L242842,L242844,,2,2,u1155,COMMODUS,L242843,u1161,LUCILLA,"I have to come back. If I don't come back the people will think I'm a coward. Tribuus, tomorrow he dies -- I want his blood on the sand. Do you understand?"
gladiator,m76,L242845,L242845,,0,0,u1168,TRIBUUS,,,,"Yes, Caesar?"
gladiator,m76,L242845,L242846,,1,1,u1155,COMMODUS,L242845,u1168,TRIBUUS,Jerses -- tomorrow...
gladiator,m76,L242849,L242849,,0,0,u1164,PROXIMO,,,,"At the end of the day I was approached by the Golden Pompeii Olive Oil company. Small, but profitable. They asked if you would endorse their oil. We could get some very nice posters. Make some very big money..."
gladiator,m76,L242849,L242850,,1,1,u1163,NARCISSUS,L242849,u1164,PROXIMO,"What would the poster say: ""Narcissus would kill for a taste of Golden Pompeii Olive Oil?"""
gladiator,m76,L242849,L242851,,2,2,u1164,PROXIMO,L242850,u1163,NARCISSUS,Think about it! Just think about it!
gladiator,m76,L242858,L242858,,0,0,u1159,GRACCHUS,,,,Who are you? Narcissus The Good? I have heard of Narcissus Meridas. That's who I hear you are.
gladiator,m76,L242858,L242859,,1,1,u1163,NARCISSUS,L242858,u1159,GRACCHUS,You're hearing about somebody else.
gladiator,m76,L242858,L242860,,2,2,u1159,GRACCHUS,L242859,u1163,NARCISSUS,How did you get condemned to the arena without a trial?
gladiator,m76,L242858,L242861,,3,3,u1163,NARCISSUS,L242860,u1159,GRACCHUS,When the Senate and the Emperor agree miracles can happen.
gladiator,m76,L242858,L242862,,4,4,u1159,GRACCHUS,L242861,u1163,NARCISSUS,Would you support the Senate if they would give you a trial? You'd have to give me your word.
gladiator,m76,L242858,L242863,,5,5,u1163,NARCISSUS,L242862,u1159,GRACCHUS,I need to give you my word when yours is worth nothing?
gladiator,m76,L242858,L242864,,6,6,u1159,GRACCHUS,L242863,u1163,NARCISSUS,You're a citizen and a soldier. Not a gladiator.
gladiator,m76,L242858,L242865,,7,7,u1163,NARCISSUS,L242864,u1159,GRACCHUS,You don't know how wrong you are.
gladiator,m76,L242884,L242884,,0,0,u1164,PROXIMO,,,,"General, hang on... drink slowly. You are blessed by the Gods to have a physician and a Divine of Janus with you tonight. A fan sent them to you."
gladiator,m76,L242884,L242885,,1,1,u1163,NARCISSUS,L242884,u1164,PROXIMO,Alive... I'm alive...
gladiator,m76,L242890,L242890,,0,0,u1161,LUCILLA,,,,"It's my brother's neck you want, not mine."
gladiator,m76,L242890,L242891,,1,1,u1163,NARCISSUS,L242890,u1161,LUCILLA,Yours will do!
gladiator,m76,L242894,L242894,,0,0,u1163,NARCISSUS,,,,"Proximo, if this is her doctor he's an assassin."
gladiator,m76,L242894,L242895,,1,1,u1164,PROXIMO,L242894,u1163,NARCISSUS,Don't be ridiculous.
gladiator,m76,L242897,L242897,,0,0,u1161,LUCILLA,,,,"I came here to see that you stay alive. The people need a living breathing alternative to Commodus, a hero."
gladiator,m76,L242897,L242898,,1,1,u1163,NARCISSUS,L242897,u1161,LUCILLA,You mean a symbol of someone who doesn't exist.
gladiator,m76,L242897,L242899,,2,2,u1161,LUCILLA,L242898,u1163,NARCISSUS,But you do exist. Narcissus: hero of the battle of the Danube.
gladiator,m76,L242901,L242901,,0,0,u1163,NARCISSUS,,,,"Twenty years I've led men to die. For me it was the glory of Rome. But that was something. If it wasn't that, then it was the pay or the loot of the next whore -- but that was something! These men here are butchered for laughs! Their lives are like jokes delivered in the back alley theaters where their death is a punch line!"
gladiator,m76,L242901,L242902,,1,1,u1161,LUCILLA,L242901,u1163,NARCISSUS,"For the sake of the Gods, you're not leading these men? How like my father you are. You 'believe'... I guess that's why you're still alive."
gladiator,m76,L242905,L242905,,0,0,u1163,NARCISSUS,,,,"To think I brought my daughters up on all things Roman. Read to sleep on Catullus, Lucretius... Virgil... every night. My beautiful daughters."
gladiator,m76,L242905,L242906,,1,1,u1161,LUCILLA,L242905,u1163,NARCISSUS,"Do you remember your Epictetus, that little homily we recited when we were children? The one that was supposed to remind us we were Romans?"
gladiator,m76,L242907,L242907,,0,0,u1161,LUCILLA,,,,"""If you consider yourself to be only one thread of many in the tunic, then it is fitting for you to be like the rest of men, just as the thread has no desire to be any better than the other threads. But..."""
gladiator,m76,L242907,L242908,,1,1,u1163,NARCISSUS,L242907,u1161,LUCILLA,"""But what if I wish to be purple?"""
gladiator,m76,L242913,L242913,,0,0,u1161,LUCILLA,,,,You cannot die.
gladiator,m76,L242913,L242914,,1,1,u1163,NARCISSUS,L242913,u1161,LUCILLA,Would that Marcus had lived.
gladiator,m76,L242913,L242915,,2,2,u1161,LUCILLA,L242914,u1163,NARCISSUS,Marcus would have lived but... was poisoned by his son.
gladiator,m76,L242913,L242916,,3,3,u1163,NARCISSUS,L242915,u1161,LUCILLA,He killed his father and then my family...
gladiator,m76,L242913,L242917,,4,4,u1161,LUCILLA,L242916,u1163,NARCISSUS,"Narcissus, I have your family. They're alive. All of them."
gladiator,m76,L242918,L242918,,0,0,u1163,NARCISSUS,,,,Where are they?
gladiator,m76,L242918,L242919,,1,1,u1161,LUCILLA,L242918,u1163,NARCISSUS,"Hidden. Where my brother cannot place hands on them. He didn't have the guts to watch them die so... I took care of it all. The sooner he is put out of our misery, the sooner will they be safe."
gladiator,m76,L242920,L242920,,0,0,u1155,COMMODUS,,,,Where have you been?
gladiator,m76,L242920,L242921,,1,1,u1161,LUCILLA,L242920,u1155,COMMODUS,Taking my pleasure. Do I need to clear my lovers with you?
gladiator,m76,L242920,L242922,,2,2,u1155,COMMODUS,L242921,u1161,LUCILLA,You must start clearing everything with me -- especially your lovers.
gladiator,m76,L242920,L242923,,3,3,u1161,LUCILLA,L242922,u1155,COMMODUS,"Why are you so surly -- you've won, brother. The people have bread and the city is quiet."
gladiator,m76,L242920,L242924,,4,4,u1155,COMMODUS,L242923,u1161,LUCILLA,What is that... wailing?
gladiator,m76,L242920,L242925,,5,5,u1161,LUCILLA,L242924,u1155,COMMODUS,The fans of Narcissus. They were on vigil outside the school of Proximo. They believe he's dying.
gladiator,m76,L242926,L242926,,0,0,u1155,COMMODUS,,,,"Now that is a happy sound! Tomorrow, I want the citizens -- my people -- back in the arena. The Gods know, I'm tired. Come to bed, now; tonight we're celebrating."
gladiator,m76,L242926,L242927,,1,1,u1161,LUCILLA,L242926,u1155,COMMODUS,What are you talking about?
gladiator,m76,L242926,L242928,,2,2,u1155,COMMODUS,L242927,u1161,LUCILLA,Now that we're done with that infatuation forever.
gladiator,m76,L242926,L242929,,3,3,u1161,LUCILLA,L242928,u1155,COMMODUS,If I ever loved Narcissus it wasn't like you want.
gladiator,m76,L242926,L242930,,4,4,u1155,COMMODUS,L242929,u1161,LUCILLA,"But I get what I want, always, don't I?"
gladiator,m76,L242934,L242934,,0,0,u1164,PROXIMO,,,,It will be good luck for you to wear that helmet... It belonged to Cimon of Smyrna... he was crushed by an elephant.
gladiator,m76,L242934,L242935,,1,1,u1163,NARCISSUS,L242934,u1164,PROXIMO,Lucky it didn't step on his head.
gladiator,m76,L242936,L242936,,0,0,u1156,COS,,,,"So tell me, what happened between you and the emperor? What really happened on the German front? You know the Senate's arguing your case..."
gladiator,m76,L242936,L242937,,1,1,u1163,NARCISSUS,L242936,u1156,COS,"That's their job, isn't it? To argue. So, I think my case will be long on talk and short on action."
gladiator,m76,L242936,L242938,,2,2,u1156,COS,L242937,u1163,NARCISSUS,I am prepared to write anything you tell me.
gladiator,m76,L242939,L242939,,0,0,u1163,NARCISSUS,,,,"My birth sign is Water Bearer, twenty-fifth day in the month of Janus."
gladiator,m76,L242939,L242940,,1,1,u1156,COS,L242939,u1163,NARCISSUS,The exact month when the Emperor must be confirmed!
gladiator,m76,L242941,L242941,,0,0,u1163,NARCISSUS,,,,"The Emperor and I are bound by the threads of The Fates. He was born on August thirty-first, you know."
gladiator,m76,L242941,L242942,,1,1,u1156,COS,L242941,u1163,NARCISSUS,That makes his birth sign... Virgo! Why that's the sign of a little girl! Can you tell my readers more about your star-crossed connection with Emperor Commodus?
gladiator,m76,L242941,L242943,,2,2,u1163,NARCISSUS,L242942,u1156,COS,"Proximo, we need to talk about my one third... I imagine the betting booths will be doing good business. And, what was the name of that olive oil company?"
gladiator,m76,L242946,L242946,,0,0,u1161,LUCILLA,,,,"""... encased in the armor of a demigod, Narcissus The Good continues his impossible climb in the arena where he was unjustly cast..."""
gladiator,m76,L242946,L242947,,1,1,u1155,COMMODUS,L242946,u1161,LUCILLA,Yes? Go on!
gladiator,m76,L242946,L242948,,2,2,u1161,LUCILLA,L242947,u1155,COMMODUS,"""... by the emperor of Rome. This writer asks: between a Senate that debates truth until they choke, an Emperor who has the birth sign of a woman, is it possible there is more virtue within the arena than without?"""
gladiator,m76,L242949,L242949,,0,0,u1164,PROXIMO,,,,No more bad luck now! The people are anticipating you! I have posters up over half the city advertising you as the great warrior -- the true Roman! The man who fought side by side with the wolf of Rome!
gladiator,m76,L242949,L242950,,1,1,u1163,NARCISSUS,L242949,u1164,PROXIMO,"Make us rich, Proximo, make us very rich..."
gladiator,m76,L242952,L242952,,0,0,u1156,COS,,,,"""Caesar Commodus discovering his lineage converges with the Demigod, Hercules, has determined to display his magnificence before his beloved citizens."" The Emperor's going to fight in the arena. I'm supposed to write this for tomorrow's edition."
gladiator,m76,L242952,L242953,,1,1,u1164,PROXIMO,L242952,u1156,COS,Commodus... he's a gladiator... is he mad?
gladiator,m76,L242962,L242962,,0,0,u1164,PROXIMO,,,,"Tiger's challenged you and Jerses has made me an offer, made us both an offer: you take a fall."
gladiator,m76,L242962,L242963,,1,1,u1163,NARCISSUS,L242962,u1164,PROXIMO,"What the hell are you talking about, Greek?"
gladiator,m76,L242964,L242964,,0,0,u1164,PROXIMO,,,,You put this inside your shirt -- when Tiger stabs your stomach -- it's full of pig's blood. Gushes out everywhere! It's really impressive. Fantastic! Better than the real thing!
gladiator,m76,L242964,L242965,,1,1,u1163,NARCISSUS,L242964,u1164,PROXIMO,"So I pretend I'm dead. You get gold, what do I get?"
gladiator,m76,L242964,L242966,,2,2,u1164,PROXIMO,L242965,u1163,NARCISSUS,You get to come alive again in the country!
gladiator,m76,L242964,L242967,,3,3,u1163,NARCISSUS,L242966,u1164,PROXIMO,"As, what, 'The Galloping Gladiator?!'"
gladiator,m76,L242964,L242968,,4,4,u1164,PROXIMO,L242967,u1163,NARCISSUS,"The point is you get to fight the easy country circuit, the small arenas, relax, live the good life!"
gladiator,m76,L242964,L242969,,5,5,u1163,NARCISSUS,L242968,u1164,PROXIMO,"Spend my days beheading country bumpkins? I don't know, Proximo, who has better wine than you? Besides, I'm beginning to think of the Colosseum as my home."
gladiator,m76,L242964,L242970,,6,6,u1164,PROXIMO,L242969,u1163,NARCISSUS,But -- you have to go out there! I'll give you more than your one third! When I get paid... just take the fall! You're too hurt to fight and the man's a killer!
gladiator,m76,L242964,L242971,,7,7,u1163,NARCISSUS,L242970,u1164,PROXIMO,"Pressures on, eh Proximo? There's got to be a load of money in this. Why else would you toss a red hot commodity like me out the window?"
gladiator,m76,L242964,L242972,,8,8,u1164,PROXIMO,L242971,u1163,NARCISSUS,It's absolutely not like that! This is for your own good! Come on get the rest of your armor on!
gladiator,m76,L242974,L242974,,0,0,u1163,NARCISSUS,,,,"Tell me honestly, since this may be our last earthly meeting: if this were a fair fight where would you put your money?"
gladiator,m76,L242974,L242975,,1,1,u1164,PROXIMO,L242974,u1163,NARCISSUS,On you! Of course! You are my bravest fighter -- the best fighter I have ever seen!
gladiator,m76,L242974,L242976,,2,2,u1163,NARCISSUS,L242975,u1164,PROXIMO,Such nobility from such an ignoble mouth. Take my advice and make that bet.
gladiator,m76,L242974,L242977,,3,3,u1164,PROXIMO,L242976,u1163,NARCISSUS,"Oh, shit. Take your time! Don't get suckered! This man is a murderer! In his career he's killed over a thousand gladiators. Please, just take the fall!"
gladiator,m76,L242982,L242982,,0,0,u1155,COMMODUS,,,,Tell Lykas to send a retiarius and a Samnite to help Tiger.
gladiator,m76,L242982,L242983,,1,1,u1161,LUCILLA,L242982,u1155,COMMODUS,You can't do that... listen to the mood of the crowd.
gladiator,m76,L242982,L242984,,2,2,u1155,COMMODUS,L242983,u1161,LUCILLA,I want that bastard dead!
gladiator,m76,L242982,L242985,,3,3,u1161,LUCILLA,L242984,u1155,COMMODUS,You want control of the crowd -- you can't get it by killing their hero.
gladiator,m76,L242982,L242986,,4,4,u1155,COMMODUS,L242985,u1161,LUCILLA,I am their hero!
gladiator,m76,L242982,L242987,,5,5,u1161,LUCILLA,L242986,u1155,COMMODUS,"Not yet, dear brother..."
gladiator,m76,L242982,L242988,,6,6,u1155,COMMODUS,L242987,u1161,LUCILLA,Send them out!
gladiator,m76,L242997,L242997,,0,0,u1155,COMMODUS,,,,"Tribuus! Go left here, I want to see my new statue at Via Claudia."
gladiator,m76,L242997,L242998,,1,1,u1168,TRIBUUS,L242997,u1155,COMMODUS,"Yes, Caesar."
gladiator,m76,L242997,L242999,,2,2,u1155,COMMODUS,L242998,u1168,TRIBUUS,"We need more statues -- perhaps I should open medical clinics. For the poor. Citizens only, though..."
gladiator,m76,L243002,L243002,,0,0,u1163,NARCISSUS,,,,How much money is involved?
gladiator,m76,L243002,L243003,,1,1,u1164,PROXIMO,L243002,u1163,NARCISSUS,A great deal. They designed and build Tiger's chariot...
gladiator,m76,L243002,L243004,,2,2,u1163,NARCISSUS,L243003,u1164,PROXIMO,"They want to dump Tiger and have me endorse their damned chariot, right? They don't waste time..."
gladiator,m76,L243002,L243005,,3,3,u1164,PROXIMO,L243004,u1163,NARCISSUS,I can really rape them on this! Can I at least tell them you'll think about it?
gladiator,m76,L243002,L243006,,4,4,u1163,NARCISSUS,L243005,u1164,PROXIMO,No. Tell them I'll do it. But I want more posters all over Rome.
gladiator,m76,L243002,L243007,,5,5,u1164,PROXIMO,L243006,u1163,NARCISSUS,Fantastic! Wonderful! But posters are very expensive.
gladiator,m76,L243002,L243008,,6,6,u1163,NARCISSUS,L243007,u1164,PROXIMO,Then get a large cash advance.
gladiator,m76,L243002,L243009,,7,7,u1164,PROXIMO,L243008,u1163,NARCISSUS,"Right, right... But they'll have to bring in a lawyer. I don't want to get sued over this."
gladiator,m76,L243002,L243010,,8,8,u1163,NARCISSUS,L243009,u1164,PROXIMO,"Before they leave, get gold."
gladiator,m76,L243002,L243011,,9,9,u1164,PROXIMO,L243010,u1163,NARCISSUS,"Right, right, what am I thinking of?"
gladiator,m76,L243002,L243012,,10,10,u1163,NARCISSUS,L243011,u1164,PROXIMO,I want another interview with Cos. Tell him to bring plenty of ink.
gladiator,m76,L243002,L243013,,11,11,u1164,PROXIMO,L243012,u1163,NARCISSUS,"I'll do it! Sure as there's shit in the Tiber we're all going to die, but for you -- anything!"
gladiator,m76,L243022,L243022,,0,0,u1155,COMMODUS,,,,Endorse me in public. Do that and I'll make you rich and set you free. I'll return your estates. I know you would give anything to be outside again. Endorse me and you will be free. Think of it. What would you do with your freedom?
gladiator,m76,L243022,L243023,,1,1,u1163,NARCISSUS,L243022,u1155,COMMODUS,"If you set me free I will find my way back to the army, march on Rome and depose you. Then, the army and I will restore the Republic so that animals like you will never control human destinies again."
gladiator,m76,L243027,L243027,,0,0,u1155,COMMODUS,,,,"Lykas, pick a man. Someone who will look good. Jerses I want it built up in the Daily Action..."
gladiator,m76,L243027,L243028,,1,1,u1161,LUCILLA,L243027,u1155,COMMODUS,"Do you want posters, too?"
gladiator,m76,L243030,L243030,,0,0,u1163,NARCISSUS,,,,It's time for you to tell the Citizens that Commodus stole the money allocated for defending the German border. It's time to tell the citizens everything. Will you write it?
gladiator,m76,L243030,L243031,,1,1,u1156,COS,L243030,u1163,NARCISSUS,"Yes, because I know they'll read it."
gladiator,m76,L243032,L243032,,0,0,u1164,PROXIMO,,,,"Cos, what in hades is the emperor up to? And don't tell me you don't know!"
gladiator,m76,L243032,L243033,,1,1,u1156,COS,L243032,u1164,PROXIMO,I don't know...
gladiator,m76,L243032,L243034,,2,2,u1164,PROXIMO,L243033,u1156,COS,AGH! Please! He's having a secret device constructed for the circus. The brass craftsmen are working overtime.
gladiator,m76,L243032,L243035,,3,3,u1156,COS,L243034,u1164,PROXIMO,I'll nose around...
gladiator,m76,L243032,L243036,,4,4,u1164,PROXIMO,L243035,u1156,COS,You know there were riots last night. Now the unrest has started again and Commodus has sent for an army division. You understand what you are doing...
gladiator,m76,L243041,L243041,,0,0,u1164,PROXIMO,,,,"So, things change. The government has moved to the circus. You're going to fight last. And Commodus is going to fight first."
gladiator,m76,L243041,L243042,,1,1,u1163,NARCISSUS,L243041,u1164,PROXIMO,"You were a soldier, and then a gladiator, weren't you?"
gladiator,m76,L243041,L243043,,2,2,u1164,PROXIMO,L243042,u1163,NARCISSUS,Was I?
gladiator,m76,L243048,L243048,,0,0,u1163,NARCISSUS,,,,You brought the army into Rome.
gladiator,m76,L243048,L243049,,1,1,u1165,QUINTUS,L243048,u1163,NARCISSUS,I was summoned.
gladiator,m76,L243048,L243050,,2,2,u1163,NARCISSUS,L243049,u1165,QUINTUS,It's your job as a Roman officer to disobey such a summons.
gladiator,m76,L243048,L243051,,3,3,u1165,QUINTUS,L243050,u1163,NARCISSUS,"It's my job to keep my job. And that, by the way, is now head of Praetorian Guard. Good ole Tribuus has been retired."
gladiator,m76,L243048,L243052,,4,4,u1163,NARCISSUS,L243051,u1165,QUINTUS,"Quintus, you've got at least a division with you -- we could take Rome away from Commodus and give it back to the Senate!"
gladiator,m76,L243048,L243053,,5,5,u1165,QUINTUS,L243052,u1163,NARCISSUS,"You seem to be doing a great job of it single-hand! Narcissus, the Republic is dead. You think those Senators could govern? For the last hundred and fifty years they've worked hard at kissing an endless succession of Imperial asses!"
gladiator,m76,L243048,L243054,,6,6,u1163,NARCISSUS,L243053,u1165,QUINTUS,Then give the empire back to the people... the children who will grow up to become senators...
gladiator,m76,L243048,L243055,,7,7,u1165,QUINTUS,L243054,u1163,NARCISSUS,"The 'people'?, listen to the people, they know what they want: A government that gives them what they need and doesn't bother them with messy thoughts of issues. You know, messy... thinking. They want a dictator! As far as the children, there is only one thing that every Roman child dreams of: being you! A famous gladiator!"
gladiator,m76,L243067,L243067,,0,0,u1165,QUINTUS,,,,"What are you fighting for in here? The good of Rome? I can end this madness now! Take the job for the sake of the Gods, live!"
gladiator,m76,L243067,L243068,,1,1,u1163,NARCISSUS,L243067,u1165,QUINTUS,Can you stop that slaughter?! Can you free these men?
gladiator,m76,L243072,L243072,,0,0,u1155,COMMODUS,,,,This is the only place in Rome where I thought -- I believed -- I was wholly in power.
gladiator,m76,L243072,L243073,,1,1,u1165,QUINTUS,L243072,u1155,COMMODUS,"Narcissus will never support you, Caesar, he has too much of a philosophical temperament."
gladiator,m76,L243074,L243074,,0,0,u1155,COMMODUS,,,,Damn him! I should have killed him on the front -- I let you talk me out of that.
gladiator,m76,L243074,L243075,,1,1,u1161,LUCILLA,L243074,u1155,COMMODUS,You would have had a full scale revolt on your hands.
gladiator,m76,L243074,L243076,,2,2,u1155,COMMODUS,L243075,u1161,LUCILLA,What have I got now? It's exactly as if there were two emperors. Because of this the people have two minds. He is their champion.
gladiator,m76,L243077,L243077,,0,0,u1165,QUINTUS,,,,It's because he comes off as the underdog.
gladiator,m76,L243077,L243078,,1,1,u1155,COMMODUS,L243077,u1165,QUINTUS,"Underdog! How can he be an underdog -- he wins all the time! I'm the emperor why can't I kill him? He could be poisoned, or somehow killed to look like an accident."
gladiator,m76,L243077,L243079,,2,2,u1165,QUINTUS,L243078,u1155,COMMODUS,"You don't want to kill him. If anything happens to him now you will be blamed... and he knows it. Besides, that gladiator school is a fortress. It would take the army to break in there. What you want is to... offer him the wooden sword. If he takes it, he's no longer the champion of the people, is he? He's gone. And you are a hero for awarding it."
gladiator,m76,L243096,L243096,,0,0,u1164,PROXIMO,,,,"Let's talk about this later. Right now we have other things to settle. You and your family will be leaving with a supply ship returning in the morning to Ostia. From there, Caesar has decreed you be given an estate in Paestum. It's beautiful; an old Greek town right on the ocean. Rich soil. Perhaps we could keep our financial arrangements... although Caesar will give you a sort of pension it's always good to look to the future, keep your hand in the arena... so to speak."
gladiator,m76,L243096,L243097,,1,1,u1163,NARCISSUS,L243096,u1164,PROXIMO,I want nothing to do with the arena.
gladiator,m76,L243096,L243098,,2,2,u1164,PROXIMO,L243097,u1163,NARCISSUS,"Something else, then. Do the chariot races interest you?"
gladiator,m76,L243116,L243116,,0,0,u1163,NARCISSUS,,,,Commodus must hate you. Free your gladiators and come with us.
gladiator,m76,L243116,L243117,,1,1,u1164,PROXIMO,L243116,u1163,NARCISSUS,"Are you mad? With all this unrest the Colosseum will be open day and night! Anyway, I'm not political, I'm in the entertainment business."
gladiator,m76,L243119,L243119,,0,0,u1163,NARCISSUS,,,,"When you get to Ostia, use this -- bribe passage to Africa or Spain. Save my family. You should be able to find a merchant ship that will take you to Egypt then to Numidia."
gladiator,m76,L243119,L243120,,1,1,u1166,SELENE,L243119,u1163,NARCISSUS,No!
gladiator,m76,L243121,L243121,,0,0,u1166,SELENE,,,,You're not going! You have to stay with us!
gladiator,m76,L243121,L243122,,1,1,u1163,NARCISSUS,L243121,u1166,SELENE,How long do you think Commodus will let us live once he's in power? A month? Half a year? Paestum will be a prison where he'll hold us until it's time...
gladiator,m76,L243121,L243123,,2,2,u1166,SELENE,L243122,u1163,NARCISSUS,Narcissus!
gladiator,m76,L243121,L243124,,3,3,u1163,NARCISSUS,L243123,u1166,SELENE,Do you want to see Themis and Manto butchered? If I die fighting Commodus he won't care about you. If I live I'll come and get you.
gladiator,m76,L243121,L243125,,4,4,u1166,SELENE,L243124,u1163,NARCISSUS,I don't want you to die!
gladiator,m76,L243126,L243126,,0,0,u1163,NARCISSUS,,,,I'll never die. You tell the girls that. You honor our ancestors and I'll be there. Every night. At the table of life.
gladiator,m76,L243126,L243127,,1,1,u1166,SELENE,L243126,u1163,NARCISSUS,Your daughters need more than some vapors; they need you!
gladiator,m76,L243126,L243128,,2,2,u1163,NARCISSUS,L243127,u1166,SELENE,"They'll have me. Teach them. Don't let them become like these ignorant heaps of citizens without history, without philosophy, without meaning. Teach them of the Greeks, the Babylonians, the Hebrews, the Numidians, the Egyptians and the great Romans. Teach them, who we are!"
gladiator,m76,L243126,L243129,,3,3,u1166,SELENE,L243128,u1163,NARCISSUS,You teach them!
gladiator,m76,L243126,L243130,,4,4,u1163,NARCISSUS,L243129,u1166,SELENE,That's what I'm going to do. That's what I'm going to do...
