movie_name,movie_idx,conversation_id,utterance_id,timestamp,speaker_id,speaker_name,reply_to,listener_id,listener_name,text
amadeus,m16,L30326,L30328,,u260,SALIERI,L30327,u255,MOZART,How could I not?
amadeus,m16,L30326,L30329,,u255,MOZART,L30328,u260,SALIERI,It really is the best music one can hear in Vienna today. Don't you agree?
amadeus,m16,L30330,L30330,,u244,CAVALIERI,,,,Is she a good fuck?
amadeus,m16,L30330,L30331,,u255,MOZART,L30330,u244,CAVALIERI,What??
amadeus,m16,L30330,L30332,,u244,CAVALIERI,L30331,u255,MOZART,I assume she's the virtuoso in that department. There can't be any other reason you'd marry someone like that.
amadeus,m16,L30334,L30334,,u247,CONSTANZE,,,,"Excuse me, Wolfi. Mama is not feeling very well. Can we leave now?"
amadeus,m16,L30334,L30335,,u255,MOZART,L30334,u247,CONSTANZE,Of course.
amadeus,m16,L30336,L30336,,u244,CAVALIERI,,,,"No, no, no, no. You can't take him away now. This is his night. Won't you introduce us, Wolfgang?"
amadeus,m16,L30336,L30337,,u255,MOZART,L30336,u244,CAVALIERI,"Excuse us, Fraulein. Good night, Signore."
amadeus,m16,L30340,L30340,,u257,OLD SALIERI,,,,"It was incomprehensible. What was God up to? Here I was denying all my natural lust in order to deserve God's gift and there was Mozart indulging his in all directions - even though engaged to be married! - and no rebuke at all! Was it possible I was being tested? Was God expecting me to offer forgiveness in the face of every offense, no matter how painful? That was very possible. All the same, why him? Why use Mozart to teach me lessons in humility? My heart was filling up with such hatred for that little man. For the first time in my life I began to know really violent thoughts. I couldn't stop them."
amadeus,m16,L30340,L30341,,u266,VOGLER,L30340,u257,OLD SALIERI,Did you try?
amadeus,m16,L30340,L30342,,u257,OLD SALIERI,L30341,u266,VOGLER,Every day. Sometimes for hours I would pray!
amadeus,m16,L30345,L30345,,u245,COLLOREDO,,,,No! I won't have him back.
amadeus,m16,L30345,L30346,,u252,LEOPOLD,L30345,u245,COLLOREDO,"But he needs to be here in Salzburg, Your Grace. He needs me and he needs you. Your protection, your understanding."
amadeus,m16,L30345,L30347,,u245,COLLOREDO,L30346,u252,LEOPOLD,Hardly.
amadeus,m16,L30345,L30348,,u252,LEOPOLD,L30347,u245,COLLOREDO,"Oh sir, yes! He's about to make the worst mistake of his life. Some little Viennese slut is trying to trick him into marriage. I know my son. He is too simple to see the trap - and there is no one there who really cares for him."
amadeus,m16,L30345,L30349,,u245,COLLOREDO,L30348,u252,LEOPOLD,I'm not surprised. Money seems to be more important to him than loyalty or friendship. He has sold himself to Vienna. Let Vienna look out for him.
amadeus,m16,L30345,L30350,,u252,LEOPOLD,L30349,u245,COLLOREDO,Sir -
amadeus,m16,L30345,L30351,,u245,COLLOREDO,L30350,u252,LEOPOLD,"Your son is an unprincipled, spoiled, conceited brat."
amadeus,m16,L30345,L30352,,u252,LEOPOLD,L30351,u245,COLLOREDO,"Yes, sir, that's the truth. But don't blame him. The fault is mine. I was too indulgent with him. But not again. Never again, I promise! I implore you - let me bring him back here. I'll make him give his word to serve you faithfully."
amadeus,m16,L30345,L30353,,u245,COLLOREDO,L30352,u252,LEOPOLD,And how will you make him keep it?
amadeus,m16,L30345,L30354,,u252,LEOPOLD,L30353,u245,COLLOREDO,"Oh, sir, he's never disobeyed me in anything. Please, Your Grace, give him one more chance."
amadeus,m16,L30345,L30355,,u245,COLLOREDO,L30354,u252,LEOPOLD,You have leave to try.
amadeus,m16,L30345,L30356,,u252,LEOPOLD,L30355,u245,COLLOREDO,"Oh, Your Grace - I thank Your Grace! I thank you!"
amadeus,m16,L30358,L30358,,u252,LEOPOLD,,,,"I write to you with urgent news. I am coming to Vienna. Take no further steps toward marriage until we meet. You are too gullible to see your own danger. As you honour the father who has devoted his entire life to yours, do as I bid, and await my coming."
amadeus,m16,L30358,L30359,,u255,MOZART,L30358,u252,LEOPOLD,I will.
amadeus,m16,L30364,L30364,,u251,JOSEPH,,,,"Good morning, Court Composer. This is my niece, the Princess Elizabeth."
amadeus,m16,L30364,L30365,,u260,SALIERI,L30364,u251,JOSEPH,Your Highness.
amadeus,m16,L30367,L30367,,u260,SALIERI,,,,"Oh, Your Majesty, it would be such a tremendous honour!"
amadeus,m16,L30367,L30368,,u251,JOSEPH,L30367,u260,SALIERI,I'm thinking about Herr Mozart. What is your view?
amadeus,m16,L30369,L30369,,u260,SALIERI,,,,"An interesting idea, Majesty. But -"
amadeus,m16,L30369,L30370,,u251,JOSEPH,L30369,u260,SALIERI,Yes?
amadeus,m16,L30369,L30371,,u260,SALIERI,L30370,u251,JOSEPH,You already commissioned an opera from Mozart.
amadeus,m16,L30369,L30372,,u251,JOSEPH,L30371,u260,SALIERI,And the result satisfies.
amadeus,m16,L30369,L30373,,u260,SALIERI,L30372,u251,JOSEPH,"Yes, of course. My concern is to protect you from any suspicion of favouritism."
amadeus,m16,L30369,L30374,,u251,JOSEPH,L30373,u260,SALIERI,Ah-ha. Favouritism. But I so want Mozart.
amadeus,m16,L30369,L30375,,u260,SALIERI,L30374,u251,JOSEPH,"I'm sure there is a way, Majesty. Some kind of a little contest. I could perhaps put together a small Committee, and I could see to it naturally that it will select according to Your Majesty's wishes."
amadeus,m16,L30369,L30376,,u251,JOSEPH,L30375,u260,SALIERI,"You please me, Court Composer. A very clever idea."
amadeus,m16,L30369,L30377,,u260,SALIERI,L30376,u251,JOSEPH,Sire.
amadeus,m16,L30369,L30378,,u251,JOSEPH,L30377,u260,SALIERI,Well. There it is.
amadeus,m16,L30379,L30379,,u255,MOZART,,,,"What is this, Herr Chamberlain?"
amadeus,m16,L30379,L30380,,u267,VON STRACK,L30379,u255,MOZART,What is what?
amadeus,m16,L30379,L30381,,u255,MOZART,L30380,u267,VON STRACK,Why do I have to submit samples of my work to some stupid committee? Just to teach a sixteen-year-old girl.
amadeus,m16,L30379,L30382,,u267,VON STRACK,L30381,u255,MOZART,Because His Majesty wishes it.
amadeus,m16,L30379,L30383,,u255,MOZART,L30382,u267,VON STRACK,Is the Emperor angry with me?
amadeus,m16,L30379,L30384,,u267,VON STRACK,L30383,u255,MOZART,On the contrary.
amadeus,m16,L30379,L30385,,u255,MOZART,L30384,u267,VON STRACK,Then why doesn't he simply appoint me to the post?
amadeus,m16,L30379,L30386,,u267,VON STRACK,L30385,u255,MOZART,"Mozart, you are not the only composer in Vienna."
amadeus,m16,L30379,L30387,,u255,MOZART,L30386,u267,VON STRACK,"No, but I'm the best."
amadeus,m16,L30379,L30388,,u267,VON STRACK,L30387,u255,MOZART,A little modesty would suit you better.
amadeus,m16,L30379,L30389,,u255,MOZART,L30388,u267,VON STRACK,Who is on this committee?
amadeus,m16,L30379,L30390,,u267,VON STRACK,L30389,u255,MOZART,"Kapellmeister Bonno, Count Orsini- Rosenberg and Court Composer Salieri."
amadeus,m16,L30379,L30391,,u255,MOZART,L30390,u267,VON STRACK,"Naturally, the Italians! Of course! Always the Italians!"
amadeus,m16,L30379,L30392,,u267,VON STRACK,L30391,u255,MOZART,Mozart -
amadeus,m16,L30379,L30393,,u255,MOZART,L30392,u267,VON STRACK,"They hate my music. It terrifies them. The only sound Italians understand is banality. Tonic and dominant, tonic and dominant, from here to Resurrection! Ba-ba! Ba-ba! Ba-ba! Ba-ba! Anything else is morbid."
amadeus,m16,L30379,L30394,,u267,VON STRACK,L30393,u255,MOZART,Mozart -
amadeus,m16,L30379,L30395,,u255,MOZART,L30394,u267,VON STRACK,Show them one interesting modulation and they faint. Ohime! Morbidezza! Morbidezza! Italians are musical idiots and you want them to judge my music!
amadeus,m16,L30379,L30396,,u267,VON STRACK,L30395,u255,MOZART,"Look, young man, the issue is simple. If you want this post, you must submit your stuff in the same way as all your colleagues."
amadeus,m16,L30379,L30397,,u255,MOZART,L30396,u267,VON STRACK,"Must I? Well, I won't! I tell you straight: I will not!"
amadeus,m16,L30398,L30398,,u247,CONSTANZE,,,,I think you're mad! You're really mad!
amadeus,m16,L30398,L30399,,u255,MOZART,L30398,u247,CONSTANZE,"Oh, leave me alone."
amadeus,m16,L30398,L30400,,u247,CONSTANZE,L30399,u255,MOZART,One royal pupil and the whole of Vienna will come flocking. We'd be set up for life!
amadeus,m16,L30398,L30401,,u255,MOZART,L30400,u247,CONSTANZE,They'll come anyway. They love me here.
amadeus,m16,L30398,L30402,,u247,CONSTANZE,L30401,u255,MOZART,"No, they will not. I know how things work in this city."
amadeus,m16,L30398,L30403,,u255,MOZART,L30402,u247,CONSTANZE,Oh yes? You always know everything.
amadeus,m16,L30398,L30404,,u247,CONSTANZE,L30403,u255,MOZART,"Well, I'm not borrowing any more money from my mother, and that's that!"
amadeus,m16,L30398,L30405,,u255,MOZART,L30404,u247,CONSTANZE,You borrowed money from your mother?
amadeus,m16,L30398,L30406,,u247,CONSTANZE,L30405,u255,MOZART,Yes!
amadeus,m16,L30398,L30407,,u255,MOZART,L30406,u247,CONSTANZE,"Well, don't do that again!"
amadeus,m16,L30398,L30408,,u247,CONSTANZE,L30407,u255,MOZART,"How are we going to live, Wolfi? Do you want me to go into the streets and beg?"
amadeus,m16,L30398,L30409,,u255,MOZART,L30408,u247,CONSTANZE,Don't be stupid.
amadeus,m16,L30398,L30410,,u247,CONSTANZE,L30409,u255,MOZART,All they want to see is your work. What's wrong with that?
amadeus,m16,L30398,L30411,,u255,MOZART,L30410,u247,CONSTANZE,Shut up! Just shut up! I don't need them.
amadeus,m16,L30398,L30412,,u247,CONSTANZE,L30411,u255,MOZART,This isn't pride. It's sheer stupidity!
amadeus,m16,L30414,L30414,,u264,SERVANT,,,,"Excuse me, sir, there is a lady who insists on talking to you."
amadeus,m16,L30414,L30415,,u260,SALIERI,L30414,u264,SERVANT,Who is she?
amadeus,m16,L30414,L30416,,u264,SERVANT,L30415,u260,SALIERI,She didn't say. But she says it's urgent.
amadeus,m16,L30414,L30417,,u260,SALIERI,L30416,u264,SERVANT,"Excuse me, my dear."
amadeus,m16,L30418,L30418,,u247,CONSTANZE,,,,Excellency!
amadeus,m16,L30418,L30419,,u260,SALIERI,L30418,u247,CONSTANZE,Madame. How can I help you?
amadeus,m16,L30420,L30420,,u260,SALIERI,,,,Frau Mozart?
amadeus,m16,L30420,L30421,,u247,CONSTANZE,L30420,u260,SALIERI,"That's right, Your Excellency. I've come on behalf of my hus band. I'm - I'm bringing some samples of his work so he can be considered for the royal appointment."
amadeus,m16,L30420,L30422,,u260,SALIERI,L30421,u247,CONSTANZE,How charming. But why did he not come himself?
amadeus,m16,L30420,L30423,,u247,CONSTANZE,L30422,u260,SALIERI,"He's terribly busy, sir."
amadeus,m16,L30420,L30424,,u260,SALIERI,L30423,u247,CONSTANZE,I understand.
amadeus,m16,L30425,L30425,,u260,SALIERI,,,,"I will look at them, of course, the moment I can. It will be an honour. Please give him my warmest."
amadeus,m16,L30425,L30426,,u247,CONSTANZE,L30425,u260,SALIERI,"Would it be too much trouble, sir, to ask you to look at them now? While I wait."
amadeus,m16,L30425,L30427,,u260,SALIERI,L30426,u247,CONSTANZE,I'm afraid I'm not at leisure this very moment. Just leave them with me. I assure you they will be quite safe.
amadeus,m16,L30425,L30428,,u247,CONSTANZE,L30427,u260,SALIERI,"I - I really cannot do that, Your Excellency. You see, he doesn't know I'm here."
amadeus,m16,L30425,L30429,,u260,SALIERI,L30428,u247,CONSTANZE,Really?
amadeus,m16,L30425,L30430,,u247,CONSTANZE,L30429,u260,SALIERI,"My husband is a proud man, sir. He would be furious if he knew I'd come."
amadeus,m16,L30425,L30431,,u260,SALIERI,L30430,u247,CONSTANZE,Then he didn't send you?
amadeus,m16,L30425,L30432,,u247,CONSTANZE,L30431,u260,SALIERI,"No, sir. This is my own idea."
amadeus,m16,L30425,L30433,,u260,SALIERI,L30432,u247,CONSTANZE,I see.
amadeus,m16,L30425,L30434,,u247,CONSTANZE,L30433,u260,SALIERI,"Sir, we really need this job. We're desperate. My husband spends far more than he can ever earn. I don't mean he's lazy - he's not at all - he works all day long. It's just! he's not practical. Money simply slips through his fingers, it's really ridiculous, Your Excellency. I know you help musicians. You're famous for it. Give him just this one post. We'd be forever indebted!"
amadeus,m16,L30438,L30438,,u247,CONSTANZE,,,,"Thank you very much, Your Excellency."
amadeus,m16,L30438,L30439,,u260,SALIERI,L30438,u247,CONSTANZE,"Don't keep calling me that. It puts me at such a distance. I was not born a Court Composer, you know. I'm from a small town, just like your husband."
amadeus,m16,L30440,L30440,,u260,SALIERI,,,,"Are you sure you can't leave that music, and come back again? I have other things you might like."
amadeus,m16,L30440,L30441,,u247,CONSTANZE,L30440,u260,SALIERI,"That's very tempting, but it's impossible, I'm afraid. Wolfi would be frantic if he found those were missing. You see, they're all originals."
amadeus,m16,L30440,L30442,,u260,SALIERI,L30441,u247,CONSTANZE,Originals?
amadeus,m16,L30440,L30443,,u247,CONSTANZE,L30442,u260,SALIERI,Yes.
amadeus,m16,L30444,L30444,,u260,SALIERI,,,,These are originals?
amadeus,m16,L30444,L30445,,u247,CONSTANZE,L30444,u260,SALIERI,"Yes, sir. He doesn't make copies."
amadeus,m16,L30450,L30450,,u260,SALIERI,,,,It is miraculous.
amadeus,m16,L30450,L30451,,u247,CONSTANZE,L30450,u260,SALIERI,Oh yes. He's really proud of his work.
amadeus,m16,L30453,L30453,,u260,SALIERI,,,,Tomorrow night I dine with the Emperor. One word from me and the post is his.
amadeus,m16,L30453,L30454,,u247,CONSTANZE,L30453,u260,SALIERI,"Oh, thank you, sir!"
amadeus,m16,L30455,L30455,,u260,SALIERI,,,,Come back tonight.
amadeus,m16,L30455,L30456,,u247,CONSTANZE,L30455,u260,SALIERI,Tonight?
amadeus,m16,L30455,L30457,,u260,SALIERI,L30456,u247,CONSTANZE,Alone.
amadeus,m16,L30455,L30458,,u247,CONSTANZE,L30457,u260,SALIERI,What for?
amadeus,m16,L30455,L30459,,u260,SALIERI,L30458,u247,CONSTANZE,Some service deserves service in return. No?
amadeus,m16,L30455,L30460,,u247,CONSTANZE,L30459,u260,SALIERI,What do you mean?
amadeus,m16,L30455,L30461,,u260,SALIERI,L30460,u247,CONSTANZE,Isn't it obvious?
amadeus,m16,L30462,L30462,,u260,SALIERI,,,,"It's a post all Vienna seeks. If you want it for your husband, come tonight."
amadeus,m16,L30462,L30463,,u247,CONSTANZE,L30462,u260,SALIERI,But! I'm a married woman!
amadeus,m16,L30462,L30464,,u260,SALIERI,L30463,u247,CONSTANZE,"Then don't. It's up to you. Not to be vague, that is the price."
amadeus,m16,L30466,L30466,,u257,OLD SALIERI,,,,"Yes, Father. Yes! So much for my vow of chastity. What did it matter? Good, patient, hard-working, chaste - what did it matter? Had goodness made me a good composer? I realized it absolutely then - that moment: goodness is nothing in the furnace of art. And I was nothing to God."
amadeus,m16,L30466,L30467,,u266,VOGLER,L30466,u257,OLD SALIERI,You cannot say that!
amadeus,m16,L30466,L30468,,u257,OLD SALIERI,L30467,u266,VOGLER,No? Was Mozart a good man?
amadeus,m16,L30466,L30469,,u266,VOGLER,L30468,u257,OLD SALIERI,God's ways are not yours. And you are not here to question Him. Offer him the salt of penitence. He will give you back the bread of eternal life. He is all merciful. That is all you need to know.
amadeus,m16,L30466,L30470,,u257,OLD SALIERI,L30469,u266,VOGLER,"All I ever wanted was to sing to Him. That's His doing, isn't it? He gave me that longing - then made me mute. Why? Tell me that. If He didn't want me to serve Him with music, why implant the desire, like a lust in my body, then deny me the talent? Go on, tell me! Speak for Him!"
amadeus,m16,L30466,L30471,,u266,VOGLER,L30470,u257,OLD SALIERI,"My son, no one can speak for God."
amadeus,m16,L30466,L30472,,u257,OLD SALIERI,L30471,u266,VOGLER,Oh? I thought you did so every day. So speak now. Answer me!
amadeus,m16,L30466,L30473,,u266,VOGLER,L30472,u257,OLD SALIERI,I do not claim to unravel the mysteries. I treasure them. As you should.
amadeus,m16,L30466,L30474,,u257,OLD SALIERI,L30473,u266,VOGLER,"Oh yes, yes, yes, yes, yes! Always the same stale answers! There is no God of Mercy, Father. Just a God of torture."
amadeus,m16,L30477,L30477,,u264,SERVANT,,,,"That lady is back, sir."
amadeus,m16,L30477,L30478,,u260,SALIERI,L30477,u264,SERVANT,Show her in. Then go to bed.
amadeus,m16,L30480,L30480,,u247,CONSTANZE,,,,I do apologize for this afternoon. I behaved like a silly girl. Where shall we go?
amadeus,m16,L30480,L30481,,u260,SALIERI,L30480,u247,CONSTANZE,What?
amadeus,m16,L30480,L30482,,u247,CONSTANZE,L30481,u260,SALIERI,Should we stay here? It's a charming room. I love these candlesticks. Were they here earlier? I didn't notice them I suppose I was too nervous.
amadeus,m16,L30494,L30494,,u255,MOZART,,,,Sssh!
amadeus,m16,L30494,L30495,,u261,SCHIKANEDER,L30494,u255,MOZART,Stanzi-Manzi-Banzi-Wanzi!
amadeus,m16,L30494,L30496,,u255,MOZART,L30495,u261,SCHIKANEDER,Sssh! Stay here.
amadeus,m16,L30501,L30501,,u255,MOZART,,,,Stop it now. Stop it. I've brought some friends to meet you. They're next door waiting. Do we have anything to eat? They're all starving.
amadeus,m16,L30501,L30502,,u247,CONSTANZE,L30501,u255,MOZART,Tell them to go away. I don't want to see anybody.
amadeus,m16,L30501,L30503,,u255,MOZART,L30502,u247,CONSTANZE,What's the matter with you?
amadeus,m16,L30501,L30504,,u247,CONSTANZE,L30503,u255,MOZART,Tell them to go!
amadeus,m16,L30501,L30505,,u255,MOZART,L30504,u247,CONSTANZE,Sssh. What is it? Tell me.
amadeus,m16,L30501,L30506,,u247,CONSTANZE,L30505,u255,MOZART,No!
amadeus,m16,L30501,L30507,,u255,MOZART,L30506,u247,CONSTANZE,Yes!
amadeus,m16,L30501,L30508,,u247,CONSTANZE,L30507,u255,MOZART,I love you! I love you!
amadeus,m16,L30510,L30510,,u251,JOSEPH,,,,"I don't think you understand me, Court Composer."
amadeus,m16,L30510,L30511,,u260,SALIERI,L30510,u251,JOSEPH,"Majesty, I did. Believe me, it was a most agonizing. decision. But finally, I simply could not recommend Herr Mozart."
amadeus,m16,L30510,L30512,,u251,JOSEPH,L30511,u260,SALIERI,Why not?
amadeus,m16,L30510,L30513,,u260,SALIERI,L30512,u251,JOSEPH,"Well, Sire, I made some inquiries in a routine way. I was curious to know why he had so few pupils. It is rather alarming."
amadeus,m16,L30510,L30514,,u251,JOSEPH,L30513,u260,SALIERI,Oh?
amadeus,m16,L30515,L30515,,u260,SALIERI,,,,"Majesty, I don't like to talk against a fellow musician."
amadeus,m16,L30515,L30516,,u251,JOSEPH,L30515,u260,SALIERI,Of course not.
amadeus,m16,L30515,L30517,,u260,SALIERI,L30516,u251,JOSEPH,"I have to tell you, Mozart is not entirely to be trusted alone with young ladies."
amadeus,m16,L30515,L30518,,u251,JOSEPH,L30517,u260,SALIERI,Really?
amadeus,m16,L30515,L30519,,u260,SALIERI,L30518,u251,JOSEPH,"As a matter of fact, one of my own pupils - a very young singer - told me she was - er - well!"
amadeus,m16,L30515,L30520,,u251,JOSEPH,L30519,u260,SALIERI,Yes?
amadeus,m16,L30515,L30521,,u260,SALIERI,L30520,u251,JOSEPH,"Molested, Majesty. Twice, in the course of the same lesson."
amadeus,m16,L30524,L30524,,u260,SALIERI,,,,What does he want?
amadeus,m16,L30524,L30525,,u264,SERVANT,L30524,u260,SALIERI,"He didn't say, sir. I told him I didn't know when you would be back, but he insisted on waiting."
amadeus,m16,L30524,L30526,,u260,SALIERI,L30525,u264,SERVANT,Come with me. And stay in the room.
amadeus,m16,L30527,L30527,,u260,SALIERI,,,,"Herr Mozart, what brings you here?"
amadeus,m16,L30527,L30528,,u255,MOZART,L30527,u260,SALIERI,"Your Excellency, you requested some specimens of my work. Here they are. I don't have to tell you how much I need your help. I truly appreciate your looking at these. I have pressures on me - financial pressures. As you know, I'm a married man now."
amadeus,m16,L30527,L30529,,u260,SALIERI,L30528,u255,MOZART,So you are. How is your pretty wife?
amadeus,m16,L30527,L30530,,u255,MOZART,L30529,u260,SALIERI,"She is well. She is - well, actually, I'm about to become a father! She only told me last night. You are the first to know."
amadeus,m16,L30527,L30531,,u260,SALIERI,L30530,u255,MOZART,"I'm flattered. And congratulations to you, of course."
amadeus,m16,L30527,L30532,,u255,MOZART,L30531,u260,SALIERI,"So you see, this post is very important to me right now."
amadeus,m16,L30533,L30533,,u260,SALIERI,,,,"Why didn't you come to me yesterday, Mozart? This is a most painful situation. Yesterday I could have helped you. Today, I can't."
amadeus,m16,L30533,L30534,,u255,MOZART,L30533,u260,SALIERI,Why? Here is the music. It's here. I am submitting it humbly. Isn't that what you wanted?
amadeus,m16,L30533,L30535,,u260,SALIERI,L30534,u255,MOZART,I have just come from the palace. The post has been filled.
amadeus,m16,L30533,L30536,,u255,MOZART,L30535,u260,SALIERI,"Filled? That's impossible! They haven't even seen my work. I need this post. Please, can't you help me? Please!"
amadeus,m16,L30533,L30537,,u260,SALIERI,L30536,u255,MOZART,"My dear Mozart, there is no one in the world I would rather help, but now it is too late."
amadeus,m16,L30533,L30538,,u255,MOZART,L30537,u260,SALIERI,Whom did they choose?
amadeus,m16,L30533,L30539,,u260,SALIERI,L30538,u255,MOZART,Herr Sommer.
amadeus,m16,L30533,L30540,,u255,MOZART,L30539,u260,SALIERI,Sommer? Herr Sommer? But the man's a fool! He's a total mediocrity.
amadeus,m16,L30533,L30541,,u260,SALIERI,L30540,u255,MOZART,"No, no, no: he has yet to achieve mediocrity."
amadeus,m16,L30533,L30542,,u255,MOZART,L30541,u260,SALIERI,"But I can't lose this post, I simply can't! Excellency, please. Let's go to the palace, and you can explain to the Emperor that Herr Sommer is an awful choice. He could actually do musical harm to the Princess!"
amadeus,m16,L30533,L30543,,u260,SALIERI,L30542,u255,MOZART,"An implausible idea. Between you and me, no one in the world could do musical harm to the Princess Elizabeth."
amadeus,m16,L30544,L30544,,u255,MOZART,,,,"Look, I must have pupils. Without pupils I can't manage."
amadeus,m16,L30544,L30545,,u260,SALIERI,L30544,u255,MOZART,You don't mean to tell me you are living in poverty?
amadeus,m16,L30544,L30546,,u255,MOZART,L30545,u260,SALIERI,"No, but I'm broke. I'm always broke. I don't know why."
amadeus,m16,L30544,L30547,,u260,SALIERI,L30546,u255,MOZART,"It has been said, my friend, that you are inclined to live somewhat above your means."
amadeus,m16,L30544,L30548,,u255,MOZART,L30547,u260,SALIERI,"How can anyone say that? We have no cook, no maid. We have no footman. Nothing at all!"
amadeus,m16,L30544,L30549,,u260,SALIERI,L30548,u255,MOZART,"How is that possible? You give concerts, don't you? I hear they are quite successful."
amadeus,m16,L30544,L30550,,u255,MOZART,L30549,u260,SALIERI,"They're stupendously successful. You can't get a seat. The only problem is none will hire me. They all want to hear me play, but they won't let me teach their daughters. As if I was some kind of fiend. I'm not a fiend!"
amadeus,m16,L30544,L30551,,u260,SALIERI,L30550,u255,MOZART,Of course not.
amadeus,m16,L30544,L30552,,u255,MOZART,L30551,u260,SALIERI,Do you have a daughter?
amadeus,m16,L30544,L30553,,u260,SALIERI,L30552,u255,MOZART,I'm afraid not.
amadeus,m16,L30544,L30554,,u255,MOZART,L30553,u260,SALIERI,"Well, could you lend me some money till you have one? Then I'll teach her for free. That's a promise. Oh, I'm sorry. I'm being silly. Papa's right - I should put a padlock on my mouth. Seriously, is there any chance you could manage a loan? Only for six months, eight at most. After that I'll be the richest man in Vienna. I'll pay you back double. Anything. Name your terms. I'm not joking. I'm working on something that's going to explode like a bomb all over Europe!"
amadeus,m16,L30544,L30555,,u260,SALIERI,L30554,u255,MOZART,"Ah, how exciting! Tell me more."
amadeus,m16,L30544,L30556,,u255,MOZART,L30555,u260,SALIERI,I'd better not. It's a bit of a secret.
amadeus,m16,L30544,L30557,,u260,SALIERI,L30556,u255,MOZART,"Come, come, Mozart; I'm interested. Truly."
amadeus,m16,L30544,L30558,,u255,MOZART,L30557,u260,SALIERI,"Actually, it's a big secret. Oh, this is delicious! What is it?"
amadeus,m16,L30544,L30559,,u260,SALIERI,L30558,u255,MOZART,Cream cheese mixed with granulated sugar and suffused with rum. Crema al Mascarpone.
amadeus,m16,L30544,L30560,,u255,MOZART,L30559,u260,SALIERI,Ah. Italian?
amadeus,m16,L30544,L30561,,u260,SALIERI,L30560,u255,MOZART,Forgive me. We all have patriotic feelings of some kind.
amadeus,m16,L30544,L30562,,u255,MOZART,L30561,u260,SALIERI,"Two thousand, two hundred florins is all I need A hundred? Fifty?"
amadeus,m16,L30544,L30563,,u260,SALIERI,L30562,u255,MOZART,What exactly are you working on?
amadeus,m16,L30544,L30564,,u255,MOZART,L30563,u260,SALIERI,I can't say. Really
amadeus,m16,L30544,L30565,,u260,SALIERI,L30564,u255,MOZART,"I don't think you should become known in Vienna as a debtor, Mozart. However, I know a very distinguished gentleman I could recommend to you. And he has a daughter. Will that do?"
amadeus,m16,L30566,L30566,,u262,SCHLUMBERG,,,,"Quiet! Quiet! Quiet! Down there, damn you. Welcome to you. Pay no attention, they're impossible. Stop it, you willful things! Come this way. Just ignore them. They're perfectly harmless, just willful. I treat them just like my own children."
amadeus,m16,L30566,L30567,,u255,MOZART,L30566,u262,SCHLUMBERG,And which one of them do you want me to teach?
amadeus,m16,L30566,L30568,,u262,SCHLUMBERG,L30567,u255,MOZART,"What? Ha-ha! That's funny - I like it. Which one, eh? You're a funny fellow. Hannah! Come this way."
amadeus,m16,L30570,L30570,,u262,SCHLUMBERG,,,,You won't be teaching this one either. She's my wife.
amadeus,m16,L30570,L30571,,u255,MOZART,L30570,u262,SCHLUMBERG,Madame.
amadeus,m16,L30570,L30572,,u262,SCHLUMBERG,L30571,u255,MOZART,"This is Herr Mozart, my dear. The young man Herr Salieri recommended to teach our Gertrude. Where is she?"
amadeus,m16,L30573,L30573,,u250,FRAU SCHLUMBERG,,,,Upstairs.
amadeus,m16,L30573,L30574,,u262,SCHLUMBERG,L30573,u250,FRAU SCHLUMBERG,Gertrude!
amadeus,m16,L30573,L30575,,u250,FRAU SCHLUMBERG,L30574,u262,SCHLUMBERG,You can't be Herr Mozart!
amadeus,m16,L30576,L30576,,u255,MOZART,,,,I'm afraid I am.
amadeus,m16,L30576,L30577,,u262,SCHLUMBERG,L30576,u255,MOZART,"Of course, it's him. Who do you think it is?"
amadeus,m16,L30578,L30578,,u250,FRAU SCHLUMBERG,,,,I've heard about you for ages! I thought you must be an old man.
amadeus,m16,L30578,L30579,,u262,SCHLUMBERG,L30578,u250,FRAU SCHLUMBERG,Gertrude!
amadeus,m16,L30578,L30580,,u250,FRAU SCHLUMBERG,L30579,u262,SCHLUMBERG,"It's such an honour for us to have you here, Herr Mozart. And for Gertrude."
amadeus,m16,L30578,L30581,,u262,SCHLUMBERG,L30580,u250,FRAU SCHLUMBERG,"People who know say the girl's got talent. You must judge for yourself. If you think she stinks, say so."
amadeus,m16,L30578,L30582,,u250,FRAU SCHLUMBERG,L30581,u262,SCHLUMBERG,"Michael, please! I'm sure you will find her most willing, Herr Mozart. She's really very excited. She's been preparing all morning."
amadeus,m16,L30583,L30583,,u255,MOZART,,,,Really?
amadeus,m16,L30583,L30584,,u250,FRAU SCHLUMBERG,L30583,u255,MOZART,"Ah, now! Here she comes."
amadeus,m16,L30585,L30585,,u255,MOZART,,,,"Good morning, Fraulein Schlumberg."
amadeus,m16,L30585,L30586,,u262,SCHLUMBERG,L30585,u255,MOZART,"Strudel, this is Herr Mozart. Say good morning."
amadeus,m16,L30587,L30587,,u250,FRAU SCHLUMBERG,,,,"Perhaps a little refreshment first? A little coffee, or a little chocolate?"
amadeus,m16,L30587,L30588,,u255,MOZART,L30587,u250,FRAU SCHLUMBERG,"I'd like a little wine, if you have it."
amadeus,m16,L30587,L30589,,u250,FRAU SCHLUMBERG,L30588,u255,MOZART,Wine?
amadeus,m16,L30597,L30597,,u262,SCHLUMBERG,,,,"Never mind, Strudel. It's part of music, getting used to an audience. Aren't I right, Herr Mozart?"
