movie_name,movie_idx,conversation_id,utterance_id,timestamp,turn_index,utterance_order,speaker_id,speaker_name,reply_to,listener_id,listener_name,text
titanic,m574,L614789,L614794,,5,5,u8462,ROSE,L614793,u8450,CAL,I'm not some foreman in your mills than you can command! I am your fiancee --
titanic,m574,L614799,L614799,,0,0,u8463,RUTH,,,,"Rose, this is not a game! Our situation is precarious. You know the money's gone!"
titanic,m574,L614799,L614800,,1,1,u8462,ROSE,L614799,u8463,RUTH,Of course I know it's gone. You remind me every day!
titanic,m574,L614799,L614801,,2,2,u8463,RUTH,L614800,u8462,ROSE,Your father left us nothing but a legacy of bad debts hidden by a good name. And that name is the only card we have to play.
titanic,m574,L614802,L614802,,0,0,u8463,RUTH,,,,"I don't understand you. It is a fine match with Hockley, and it will insure our survival."
titanic,m574,L614802,L614803,,1,1,u8462,ROSE,L614802,u8463,RUTH,How can you put this on my shoulders?
titanic,m574,L614804,L614804,,0,0,u8463,RUTH,,,,"Do you want to se me working as a seamstress? Is that what you want? Do you want to see our fine things sold at an auction, our memories scattered to the winds? My God, Rose, how can you be so selfish?"
titanic,m574,L614804,L614805,,1,1,u8462,ROSE,L614804,u8463,RUTH,It's so unfair.
titanic,m574,L614804,L614806,,2,2,u8463,RUTH,L614805,u8462,ROSE,Of course it's unfair! We're women. Our choices are never easy.
titanic,m574,L614829,L614829,,0,0,u8462,ROSE,,,,"Mr. Andrews, I did the sum in my head, and with the number of lifeboats times the capacity you mentioned... forgive me, but it seems that there are not enough for everyone aboard."
titanic,m574,L614829,L614830,,1,1,u8446,ANDREWS,L614829,u8462,ROSE,"About half, actually. Rose, you miss nothing, do you? In fact, I put in these new type davits, which can take an extra row of boats here. But it was thought... by some... that the deck would look too cluttered. So I was over-ruled."
titanic,m574,L614834,L614834,,0,0,u8455,JACK,,,,"Rose, you're no picnic... you're a spoiled little brat even, but under that you're a strong, pure heart, and you're the most amazingly astounding girl I've ever known and --"
titanic,m574,L614834,L614835,,1,1,u8462,ROSE,L614834,u8455,JACK,"Jack, I --"
titanic,m574,L614834,L614836,,2,2,u8455,JACK,L614835,u8462,ROSE,"No wait. Let me try to get this out. You're amazing... and I know I have nothing to offer you, Rose. I know that. But I'm involved now. You jump, I jump, remember? I can't turn away without knowin' that you're goin' to be alright."
titanic,m574,L614837,L614837,,0,0,u8462,ROSE,,,,You're making this very hard. I'll be fine. Really.
titanic,m574,L614837,L614838,,1,1,u8455,JACK,L614837,u8462,ROSE,"I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out."
titanic,m574,L614837,L614839,,2,2,u8462,ROSE,L614838,u8455,JACK,"It's not up to you to save me, Jack."
titanic,m574,L614837,L614840,,3,3,u8455,JACK,L614839,u8462,ROSE,You're right. Only you can do that.
titanic,m574,L614837,L614841,,4,4,u8462,ROSE,L614840,u8455,JACK,"I have to get back, they'll miss me. Please, Jack, for both our sakes, leave me alone."
titanic,m574,L614846,L614846,,0,0,u8462,ROSE,,,,Fabrizio said you might be up --
titanic,m574,L614846,L614847,,1,1,u8455,JACK,L614846,u8462,ROSE,Sssshh. Come here.
titanic,m574,L614857,L614857,,0,0,u8462,ROSE,,,,Will this light do? Don't artists need good light?
titanic,m574,L614857,L614858,,1,1,u8455,JACK,L614857,u8462,ROSE,"Zat is true, I am not used to working in such 'orreeble conditions. Hey... Monet!"
titanic,m574,L614860,L614860,,0,0,u8462,ROSE,,,,Cal insist on lugging this thing everywhere.
titanic,m574,L614860,L614861,,1,1,u8455,JACK,L614860,u8462,ROSE,Should I be expecting him anytime soon?
titanic,m574,L614860,L614862,,2,2,u8462,ROSE,L614861,u8455,JACK,Not as long as the cigars and brandy hold out.
titanic,m574,L614863,L614863,,0,0,u8455,JACK,,,,What is it? A sapphire?
titanic,m574,L614863,L614864,,1,1,u8462,ROSE,L614863,u8455,JACK,"A diamond. A very rare diamond, called the Heart of the Ocean."
titanic,m574,L614869,L614869,,0,0,u8462,ROSE,,,,"I believe you are blushing, Mr. Big Artiste. I can't imagine Monsieur Monet blushing."
titanic,m574,L614869,L614870,,1,1,u8455,JACK,L614869,u8462,ROSE,He does landscapes.
titanic,m574,L614876,L614876,,0,0,u8459,LOVEJOY,,,,None of the stewards have seen her.
titanic,m574,L614876,L614877,,1,1,u8450,CAL,L614876,u8459,LOVEJOY,"This is ridiculous, Lovejoy. Find her."
titanic,m574,L614878,L614878,,0,0,u8457,LIGHTOLLER,,,,"I don't think I've ever seen such a flat calm, in 24 years at sea."
titanic,m574,L614878,L614879,,1,1,u8464,SMITH,L614878,u8457,LIGHTOLLER,"Yes, like a mill pond. Not a breath of wind."
titanic,m574,L614878,L614880,,2,2,u8457,LIGHTOLLER,L614879,u8464,SMITH,"It's make the bergs harder to see, with no breaking water at the base."
titanic,m574,L614878,L614881,,3,3,u8464,SMITH,L614880,u8457,LIGHTOLLER,"Mmmmm. Well, I'm off. Maintain speed and heading, Mr. Lightoller."
titanic,m574,L614878,L614882,,4,4,u8457,LIGHTOLLER,L614881,u8464,SMITH,Yes sir.
titanic,m574,L614878,L614883,,5,5,u8464,SMITH,L614882,u8457,LIGHTOLLER,"And wake me, of course, if anything becomes in the slightest degree doubtful."
titanic,m574,L614887,L614887,,0,0,u8455,JACK,,,,"Pretty tough for a valet, this fella."
titanic,m574,L614887,L614888,,1,1,u8462,ROSE,L614887,u8455,JACK,"He's an ex-Pinkerton. Cal's father hired him to keep Cal out of trouble... to make sure he always got back to the hotel with his wallet and watch, after some crawl through the less reputable parts of town..."
titanic,m574,L614887,L614889,,2,2,u8455,JACK,L614888,u8462,ROSE,Kinda like we're doin' right now -- uh oh!
titanic,m574,L614893,L614893,,0,0,u8455,JACK,,,,"Where to, Miss?"
titanic,m574,L614893,L614894,,1,1,u8462,ROSE,L614893,u8455,JACK,To the stars.
titanic,m574,L614895,L614895,,0,0,u8455,JACK,,,,Are you nervous?
titanic,m574,L614895,L614896,,1,1,u8462,ROSE,L614895,u8455,JACK,"Au contraire, mon cher."
titanic,m574,L614903,L614903,,0,0,u8462,ROSE,,,,You're trembling.
titanic,m574,L614903,L614904,,1,1,u8455,JACK,L614903,u8462,ROSE,It's okay. I'm alright.
titanic,m574,L614907,L614907,,0,0,u8452,FLEET,,,,"You can smell ice, you know, when it's near."
titanic,m574,L614907,L614908,,1,1,u8456,LEE,L614907,u8452,FLEET,Bollocks.
titanic,m574,L614907,L614909,,2,2,u8452,FLEET,L614908,u8456,LEE,Well I can.
titanic,m574,L614912,L614912,,0,0,u8462,ROSE,,,,"When this ship docks, I'm getting off with you."
titanic,m574,L614912,L614913,,1,1,u8455,JACK,L614912,u8462,ROSE,This is crazy.
titanic,m574,L614912,L614914,,2,2,u8462,ROSE,L614913,u8455,JACK,I know. It doesn't make any sense. That's why I trust it.
titanic,m574,L614915,L614915,,0,0,u8452,FLEET,,,,"Cor... look at that, would ya."
titanic,m574,L614915,L614916,,1,1,u8456,LEE,L614915,u8452,FLEET,They're a bloody sight warmer than we are.
titanic,m574,L614915,L614917,,2,2,u8452,FLEET,L614916,u8456,LEE,"Well if that's what it takes for us two to get warm, I'd rather not, if it's all the same."
titanic,m574,L614931,L614931,,0,0,u8452,FLEET,,,,"Oy, mate... that was a close shave."
titanic,m574,L614931,L614932,,1,1,u8456,LEE,L614931,u8452,FLEET,"Smell ice, can you? Bleedin' Christ!"
titanic,m574,L614943,L614943,,0,0,u8455,JACK,,,,Looks okay. I don't see anything.
titanic,m574,L614943,L614944,,1,1,u8462,ROSE,L614943,u8455,JACK,Could it have damaged the ship?
titanic,m574,L614943,L614945,,2,2,u8455,JACK,L614944,u8462,ROSE,It didn't seem like much of a bump. I'm sure we're okay.
titanic,m574,L614952,L614952,,0,0,u8454,ISMAY,,,,Why have we stopped?
titanic,m574,L614952,L614953,,1,1,u8464,SMITH,L614952,u8454,ISMAY,We've struck ice.
titanic,m574,L614952,L614954,,2,2,u8454,ISMAY,L614953,u8464,SMITH,"Well, do you think the ship is seriously damaged?"
titanic,m574,L614952,L614955,,3,3,u8464,SMITH,L614954,u8454,ISMAY,Excuse me.
titanic,m574,L614961,L614961,,0,0,u8455,JACK,,,,It's bad.
titanic,m574,L614961,L614962,,1,1,u8462,ROSE,L614961,u8455,JACK,We have to tell Mother and Cal.
titanic,m574,L614961,L614963,,2,2,u8455,JACK,L614962,u8462,ROSE,Now it's worse.
titanic,m574,L614961,L614964,,3,3,u8462,ROSE,L614963,u8455,JACK,"Come with me, Jack. I jump, you jump... Right?"
titanic,m574,L614961,L614965,,4,4,u8455,JACK,L614964,u8462,ROSE,Right.
titanic,m574,L614967,L614967,,0,0,u8462,ROSE,,,,Something serious has happened.
titanic,m574,L614967,L614968,,1,1,u8450,CAL,L614967,u8462,ROSE,That's right. Two things dear to me have disappeared this evening. Now that one is back... ...I have a pretty good idea where to find the other. Search him.
titanic,m574,L614970,L614970,,0,0,u8455,JACK,,,,This is horseshit.
titanic,m574,L614970,L614971,,1,1,u8462,ROSE,L614970,u8455,JACK,"Cal, you can't be serious! We're in the middle of an emergency and you --"
titanic,m574,L614975,L614975,,0,0,u8455,JACK,,,,"Don't you believe it, Rose. Don't!"
titanic,m574,L614975,L614976,,1,1,u8462,ROSE,L614975,u8455,JACK,He couldn't have.
titanic,m574,L614978,L614978,,0,0,u8462,ROSE,,,,But I was with him the whole time.
titanic,m574,L614978,L614979,,1,1,u8450,CAL,L614978,u8462,ROSE,Maybe he did it while you were putting your clothes back on.
titanic,m574,L614987,L614987,,0,0,u8446,ANDREWS,,,,Water 14 feet above the keel in ten minutes... in the forepeak... in all three holds... and in boiler room six.
titanic,m574,L614987,L614988,,1,1,u8464,SMITH,L614987,u8446,ANDREWS,That's right.
titanic,m574,L614987,L614989,,2,2,u8446,ANDREWS,L614988,u8464,SMITH,Five compartments. She can stay afloat with the first four compartments breached. But not five. Not five. As she goes down by the head the water will spill over the tops of the bulkheads... at E Deck... from one to the next... back and back. There's no stopping it.
titanic,m574,L614987,L614990,,3,3,u8464,SMITH,L614989,u8446,ANDREWS,The pumps --
titanic,m574,L614987,L614991,,4,4,u8446,ANDREWS,L614990,u8464,SMITH,"The pumps buy you time... but minutes only. From this moment, no matter what we do, Titanic will founder."
titanic,m574,L614994,L614994,,0,0,u8464,SMITH,,,,How much time?
titanic,m574,L614994,L614995,,1,1,u8446,ANDREWS,L614994,u8464,SMITH,"An hour, two at most."
titanic,m574,L615018,L615018,,0,0,u8450,CAL,,,,It's just the God damned English doing everything by the book.
titanic,m574,L615018,L615019,,1,1,u8463,RUTH,L615018,u8450,CAL,"There's no need for language, Mr. Hockley. Go back and turn the heater on in my room, so it won't be too cold when we get back."
titanic,m574,L615020,L615020,,0,0,u8462,ROSE,,,,"I saw the iceberg, Mr. Andrews. And I see it in your eyes. Please tell me the truth."
titanic,m574,L615020,L615021,,1,1,u8446,ANDREWS,L615020,u8462,ROSE,The ship will sink.
titanic,m574,L615020,L615022,,2,2,u8462,ROSE,L615021,u8446,ANDREWS,You're certain?
titanic,m574,L615020,L615023,,3,3,u8446,ANDREWS,L615022,u8462,ROSE,Yes. In an hour or so... all this... will be at the bottom of the Atlantic.
titanic,m574,L615025,L615025,,0,0,u8446,ANDREWS,,,,"Please tell only who you must, I don't want to be responsible for a panic. And get to a boat quickly. Don't wait. You remember what I told you about the boats?"
titanic,m574,L615025,L615026,,1,1,u8462,ROSE,L615025,u8446,ANDREWS,"Yes, I understand. Thank you."
titanic,m574,L615058,L615058,,0,0,u8462,ROSE,,,,"Oh, Mother shut up! Don't you understand? The water is freezing and there aren't enough boats... not enough by half. Half the people on this ship are going to die."
titanic,m574,L615058,L615059,,1,1,u8450,CAL,L615058,u8462,ROSE,Not the better half.
titanic,m574,L615063,L615063,,0,0,u8463,RUTH,,,,"Rose, get in the boat!"
titanic,m574,L615063,L615064,,1,1,u8462,ROSE,L615063,u8463,RUTH,"Goodbye, mother."
titanic,m574,L615065,L615065,,0,0,u8450,CAL,,,,Where are you going? To him? Is that it? To be a whore to that gutter rat?
titanic,m574,L615065,L615066,,1,1,u8462,ROSE,L615065,u8450,CAL,I'd rather be his whore than your wife.
titanic,m574,L615071,L615071,,0,0,u8453,HITCHINS,,,,Keep pulling... away from the ship. Pull.
titanic,m574,L615071,L615072,,1,1,u8461,MOLLY,L615071,u8453,HITCHINS,"Ain't you boys ever rowed before? Here, gimme those oars. I'll show ya how it's done."
titanic,m574,L615076,L615076,,0,0,u8462,ROSE,,,,"Mr. Andrews, thank God! Where would the Master at Arms take someone under arrest?!"
titanic,m574,L615076,L615077,,1,1,u8446,ANDREWS,L615076,u8462,ROSE,What? You have to get to a boat right away!
titanic,m574,L615076,L615078,,2,2,u8462,ROSE,L615077,u8446,ANDREWS,"No! I'll do this with or without your help, sir. But without will take longer."
titanic,m574,L615076,L615079,,3,3,u8446,ANDREWS,L615078,u8462,ROSE,"Take the elevator to the very bottom, go left, down the crewman's passage, then make a right."
titanic,m574,L615076,L615080,,4,4,u8462,ROSE,L615079,u8446,ANDREWS,"Bottom, left, right. I have it."
titanic,m574,L615076,L615081,,5,5,u8446,ANDREWS,L615080,u8462,ROSE,"Hurry, Rose."
titanic,m574,L615090,L615090,,0,0,u8455,JACK,,,,That guy Lovejoy put it in my pocket.
titanic,m574,L615090,L615091,,1,1,u8462,ROSE,L615090,u8455,JACK,"I know, I know."
titanic,m574,L615090,L615092,,2,2,u8455,JACK,L615091,u8462,ROSE,See if you can find a key for these. Try those drawers. It's a little brass one.
titanic,m574,L615093,L615093,,0,0,u8455,JACK,,,,So... how did you find out I didn't do it?
titanic,m574,L615093,L615094,,1,1,u8462,ROSE,L615093,u8455,JACK,I didn't. I just realized I already knew.
titanic,m574,L615097,L615097,,0,0,u8455,JACK,,,,You have to go for help.
titanic,m574,L615097,L615098,,1,1,u8462,ROSE,L615097,u8455,JACK,I'll be right back.
titanic,m574,L615097,L615099,,2,2,u8455,JACK,L615098,u8462,ROSE,I'll wait here.
titanic,m574,L615108,L615108,,0,0,u8462,ROSE,,,,Will this work?
titanic,m574,L615108,L615109,,1,1,u8455,JACK,L615108,u8462,ROSE,We'll find out.
titanic,m574,L615128,L615128,,0,0,u8459,LOVEJOY,,,,She's not on the starboard side either.
titanic,m574,L615128,L615129,,1,1,u8450,CAL,L615128,u8459,LOVEJOY,We're running out of time. And this strutting martinet... ...isn't letting any men in at all.
titanic,m574,L615128,L615130,,2,2,u8459,LOVEJOY,L615129,u8450,CAL,The one on the other side is letting men in.
titanic,m574,L615128,L615131,,3,3,u8450,CAL,L615130,u8459,LOVEJOY,Then that's our play. But we're still going to need some insurance. Come on.
titanic,m574,L615136,L615136,,0,0,u8451,FABRIZIO,,,,The boats are all going.
titanic,m574,L615136,L615137,,1,1,u8455,JACK,L615136,u8451,FABRIZIO,We gotta get up there or we're gonna be gargling saltwater. Where's Tommy?
titanic,m574,L615146,L615146,,0,0,u8450,CAL,,,,I make my own luck.
titanic,m574,L615146,L615147,,1,1,u8459,LOVEJOY,L615146,u8450,CAL,So do I.
titanic,m574,L615153,L615153,,0,0,u8453,HITCHINS,,,,The suction will pull us right down if we don't keep going.
titanic,m574,L615153,L615154,,1,1,u8461,MOLLY,L615153,u8453,HITCHINS,We got room for lots more. I say we go back.
titanic,m574,L615153,L615155,,2,2,u8453,HITCHINS,L615154,u8461,MOLLY,"No! It's our lives now, not theirs. And I'm in charge of this boat! Now row!!"
titanic,m574,L615163,L615163,,0,0,u8450,CAL,,,,We're too late.
titanic,m574,L615163,L615164,,1,1,u8459,LOVEJOY,L615163,u8450,CAL,There are still some boats forward. Stay with this one... Murdoch. He seems to be quite... practical.
titanic,m574,L615183,L615183,,0,0,u8462,ROSE,,,,I'm not going without you.
titanic,m574,L615183,L615184,,1,1,u8455,JACK,L615183,u8462,ROSE,"Get in the boat, Rose."
titanic,m574,L615190,L615190,,0,0,u8450,CAL,,,,There are boats on the other side that are allowing men in. Jack and I can get off safely. Both of us.
titanic,m574,L615190,L615191,,1,1,u8455,JACK,L615190,u8450,CAL,I'll be alright. Hurry up so we can get going... we got our own boat to catch.
titanic,m574,L615190,L615192,,2,2,u8450,CAL,L615191,u8455,JACK,"Get in... hurry up, it's almost full."
titanic,m574,L615194,L615194,,0,0,u8450,CAL,,,,You're a good liar.
titanic,m574,L615194,L615195,,1,1,u8455,JACK,L615194,u8450,CAL,Almost as good as you.
titanic,m574,L615194,L615196,,2,2,u8450,CAL,L615195,u8455,JACK,"I always win, Jack. One way or another. Pity I didn't keep that drawing. It's going to be worth a lot more by morning."
titanic,m574,L615199,L615199,,0,0,u8462,ROSE,,,,"You jump, I jump, right?"
titanic,m574,L615199,L615200,,1,1,u8455,JACK,L615199,u8462,ROSE,Right.
titanic,m574,L615202,L615202,,0,0,u8459,LOVEJOY,,,,What could possible be funny?
titanic,m574,L615202,L615203,,1,1,u8450,CAL,L615202,u8459,LOVEJOY,I put the diamond in my coat pocket. And I put my coat... on her.
titanic,m574,L615224,L615224,,0,0,u8462,ROSE,,,,"Won't you even make a try for it, Mr. Andrews?"
titanic,m574,L615224,L615225,,1,1,u8446,ANDREWS,L615224,u8462,ROSE,"I'm sorry that I didn't build you a stronger ship, young Rose."
titanic,m574,L615227,L615227,,0,0,u8446,ANDREWS,,,,"Good luck to you, Rose."
titanic,m574,L615227,L615228,,1,1,u8462,ROSE,L615227,u8446,ANDREWS,"And to you, Mr. Andrews."
titanic,m574,L615251,L615251,,0,0,u8455,JACK,,,,Look for something floating. Some debris... wood... anything.
titanic,m574,L615251,L615252,,1,1,u8462,ROSE,L615251,u8455,JACK,It's so cold.
titanic,m574,L615251,L615253,,2,2,u8455,JACK,L615252,u8462,ROSE,"I know. I know. Help me, here. Look around."
titanic,m574,L615266,L615266,,0,0,u8453,HITCHINS,,,,They'll pull us right down I tell ya!
titanic,m574,L615266,L615267,,1,1,u8461,MOLLY,L615266,u8453,HITCHINS,"Aw knock it off, yer scarin' me. Come on girls, grab your oars. Let's go. Well come on!"
titanic,m574,L615268,L615268,,0,0,u8461,MOLLY,,,,I don't understand a one of you. What's the matter with you? It's your men back there! We got plenty a' room for more.
titanic,m574,L615268,L615269,,1,1,u8453,HITCHINS,L615268,u8461,MOLLY,"If you don't shut that hole in yer face, there'll be one less in this boat!"
titanic,m574,L615272,L615272,,0,0,u8462,ROSE,,,,It's getting quiet.
titanic,m574,L615272,L615273,,1,1,u8455,JACK,L615272,u8462,ROSE,Just a few more minutes. It'll take them a while to get the boats organized...
titanic,m574,L615276,L615276,,0,0,u8455,JACK,,,,"No... don't say your good-byes, Rose. Don't you give up. Don't do it."
titanic,m574,L615276,L615277,,1,1,u8462,ROSE,L615276,u8455,JACK,I'm so cold.
titanic,m574,L615276,L615278,,2,2,u8455,JACK,L615277,u8462,ROSE,"You're going to get out of this... you're going to go on and you're going to make babies and watch them grow and you're going to die an old lady, warm in your bed. Not here. Not this night. Do you understand me?"
titanic,m574,L615276,L615279,,3,3,u8462,ROSE,L615278,u8455,JACK,I can't feel my body.
titanic,m574,L615276,L615280,,4,4,u8455,JACK,L615279,u8462,ROSE,"Rose, listen to me. Listen. Winning that ticket was the best thing that ever happened to me."
titanic,m574,L615282,L615282,,0,0,u8455,JACK,,,,"You must do me this honor... promise me you will survive... that you will never give up... no matter what happens... no matter how hopeless... promise me now, and never let go of that promise."
titanic,m574,L615282,L615283,,1,1,u8462,ROSE,L615282,u8455,JACK,I promise.
titanic,m574,L615282,L615284,,2,2,u8455,JACK,L615283,u8462,ROSE,Never let go.
titanic,m574,L615282,L615285,,3,3,u8462,ROSE,L615284,u8455,JACK,"I promise. I will never let go, Jack. I'll never let go."
titanic,m574,L615296,L615296,,0,0,u8462,ROSE,,,,"Yes, I lived. How awkward for you."
titanic,m574,L615296,L615297,,1,1,u8450,CAL,L615296,u8462,ROSE,Rose... your mother and I have been looking for you --
titanic,m574,L615299,L615299,,0,0,u8462,ROSE,,,,Is this in any way unclear?
titanic,m574,L615299,L615300,,1,1,u8450,CAL,L615299,u8462,ROSE,What do I tell your mother?
titanic,m574,L615299,L615301,,2,2,u8462,ROSE,L615300,u8450,CAL,Tell her that her daughter died with the Titanic.
titanic,m574,L615302,L615302,,0,0,u8450,CAL,,,,"You're precious to me, Rose."
titanic,m574,L615302,L615303,,1,1,u8462,ROSE,L615302,u8450,CAL,"Jewels are precious. Goodbye, Mr. Hockley."
titanic,m574,L615311,L615311,,0,0,u8458,LIZZY,,,,I'm sorry.
titanic,m574,L615311,L615312,,1,1,u8460,LOVETT,L615311,u8458,LIZZY,We were pissin' in the wind the whole time.
titanic,m574,L615315,L615315,,0,0,u8462,ROSE,,,,Don't come any closer.
titanic,m574,L615315,L615316,,1,1,u8460,LOVETT,L615315,u8462,ROSE,You had it the entire time?!
titanic,m574,L615318,L615318,,0,0,u8447,BODINE,,,,Holy shit.
titanic,m574,L615318,L615319,,1,1,u8460,LOVETT,L615318,u8447,BODINE,Don't drop it Rose.
titanic,m574,L615318,L615320,,2,2,u8447,BODINE,L615319,u8460,LOVETT,Rush her.
titanic,m574,L615318,L615321,,3,3,u8460,LOVETT,L615320,u8447,BODINE,"It's hers, you schmuck. Look, Rose, I... I don't know what to say to a woman who tries to jump off the Titanic when it's not sinking, and jumps back onto it when it is... we're not dealing with logic here, I know that... but please... think about this a second."
