movie_name,movie_idx,conversation_id,utterance_id,timestamp,speaker_id,speaker_name,reply_to,listener_id,listener_name,text
dead poets society,m318,L157611,L157612,,u4778,CHRIS,L157611,u4782,KNOX,"Chet's parents don't know about it, so please keep it quiet. But you can bring someone if you like."
dead poets society,m318,L157611,L157613,,u4782,KNOX,L157612,u4778,CHRIS,"I'll be there. The Danburrys. Friday night. Thank you, Chris."
dead poets society,m318,L157614,L157614,,u4782,KNOX,,,,Can you believe it? She was gonna call me! She invited me to a party with her!
dead poets society,m318,L157614,L157615,,u4776,CHARLIE,L157614,u4782,KNOX,At Chet Danburry's house.
dead poets society,m318,L157614,L157616,,u4782,KNOX,L157615,u4776,CHARLIE,Yeah.
dead poets society,m318,L157614,L157617,,u4776,CHARLIE,L157616,u4782,KNOX,Well?
dead poets society,m318,L157614,L157618,,u4782,KNOX,L157617,u4776,CHARLIE,So?
dead poets society,m318,L157614,L157619,,u4776,CHARLIE,L157618,u4782,KNOX,So you really think she means you're going with her?
dead poets society,m318,L157614,L157620,,u4782,KNOX,L157619,u4776,CHARLIE,"Well hell no, Charlie, but that's not the point. That's not the point at all!"
dead poets society,m318,L157614,L157621,,u4776,CHARLIE,L157620,u4782,KNOX,What is the point?
dead poets society,m318,L157614,L157622,,u4782,KNOX,L157621,u4776,CHARLIE,"The point is she was thinking about me! I've only met her once and already she's thinking about me. Damn it, it's gonna happen! I feel it. She's going to be mine!"
dead poets society,m318,L157630,L157630,,u4785,NEIL,,,,"Todd, what's the matter?"
dead poets society,m318,L157630,L157631,,u4788,TODD,L157630,u4785,NEIL,It's my birthday.
dead poets society,m318,L157630,L157632,,u4785,NEIL,L157631,u4788,TODD,It is? Happy Birthday. You get anything?
dead poets society,m318,L157633,L157633,,u4785,NEIL,,,,This is your desk set. I don't get it.
dead poets society,m318,L157633,L157634,,u4788,TODD,L157633,u4785,NEIL,They gave me the exact same thing as last year!
dead poets society,m318,L157633,L157635,,u4785,NEIL,L157634,u4788,TODD,Oh..
dead poets society,m318,L157633,L157636,,u4788,TODD,L157635,u4785,NEIL,Oh.
dead poets society,m318,L157637,L157637,,u4785,NEIL,,,,"Well, maybe they thought you'd need another one. Maybe they thought..."
dead poets society,m318,L157637,L157638,,u4788,TODD,L157637,u4785,NEIL,"Maybe they don't think at all unless it's about my brother! His birthday's always a big to-do. The stupid thing is, I didn't even like the first one."
dead poets society,m318,L157639,L157639,,u4785,NEIL,,,,"Look, Todd, you're obviously under- estimating the value of this desk set."
dead poets society,m318,L157639,L157640,,u4788,TODD,L157639,u4785,NEIL,what?
dead poets society,m318,L157639,L157641,,u4785,NEIL,L157640,u4788,TODD,"I mean, this is one special gift! Who would want a football or a baseball bat or a car when they could get a desk set as wonderful as this one!"
dead poets society,m318,L157639,L157642,,u4788,TODD,L157641,u4785,NEIL,Yeah! And just look at this ruler!
dead poets society,m318,L157659,L157659,,u4779,GLORIA,,,,It's such a strange name! Won't you tell us what it means?
dead poets society,m318,L157659,L157660,,u4776,CHARLIE,L157659,u4779,GLORIA,"I told you, that's a secret."
dead poets society,m318,L157659,L157661,,u4779,GLORIA,L157660,u4776,CHARLIE,Isn't he precious?
dead poets society,m318,L157667,L157667,,u4778,CHRIS,,,,"Oh, hi. I'm glad you made it. Did you bring anybody?"
dead poets society,m318,L157667,L157668,,u4782,KNOX,L157667,u4778,CHRIS,No.
dead poets society,m318,L157667,L157669,,u4778,CHRIS,L157668,u4782,KNOX,Ginny Danburry's here. Look for her.
dead poets society,m318,L157667,L157670,,u4782,KNOX,L157669,u4778,CHRIS,"But, Chris..."
dead poets society,m318,L157667,L157671,,u4778,CHRIS,L157670,u4782,KNOX,I gotta find Chet. Make yourself at home.
dead poets society,m318,L157672,L157672,,u4785,NEIL,,,,Charlie...
dead poets society,m318,L157672,L157673,,u4776,CHARLIE,L157672,u4785,NEIL,It's Nuwanda.
dead poets society,m318,L157672,L157674,,u4785,NEIL,L157673,u4776,CHARLIE,"Nuwanda, what is going on?"
dead poets society,m318,L157672,L157675,,u4776,CHARLIE,L157674,u4785,NEIL,"Nothing, unless you object to having girls here."
dead poets society,m318,L157676,L157676,,u4787,PITTS,,,,"Well, of course not. It's just that... You could have warned us."
dead poets society,m318,L157676,L157677,,u4776,CHARLIE,L157676,u4787,PITTS,"I thought I'd be spontaneous. I mean, that's the point of this whole thing, isn't it?"
dead poets society,m318,L157678,L157678,,u4785,NEIL,,,,Where'd you find them?
dead poets society,m318,L157678,L157679,,u4776,CHARLIE,L157678,u4785,NEIL,They were walking along the fence past the soccer field. Said they were curious about the school so I invited them to the meeting.
dead poets society,m318,L157680,L157680,,u4775,CAMERON,,,,Do they go to Henley Hall?
dead poets society,m318,L157680,L157681,,u4776,CHARLIE,L157680,u4775,CAMERON,I don't think they're in school.
dead poets society,m318,L157680,L157682,,u4775,CAMERON,L157681,u4776,CHARLIE,They're townies?!
dead poets society,m318,L157680,L157683,,u4776,CHARLIE,L157682,u4775,CAMERON,"Cameron, what is the matter with you. You act like they're your mother or something. You afraid of them?"
dead poets society,m318,L157680,L157684,,u4775,CAMERON,L157683,u4776,CHARLIE,"Hell no, I'm not afraid of them just, if we get caught with them, we're dead."
dead poets society,m318,L157693,L157693,,u4782,KNOX,,,,No relation. Never heard of him. Sorry.
dead poets society,m318,L157693,L157694,,u4774,BUBBA,L157693,u4782,KNOX,"Say Steve, where's your manners? Here's Mutt's brother and you don't offer him a drink? Want some bourbon?"
dead poets society,m318,L157693,L157695,,u4782,KNOX,L157694,u4774,BUBBA,Actually I don't
dead poets society,m318,L157699,L157699,,u4774,BUBBA,,,,So what the hell's Mutt been up to?
dead poets society,m318,L157699,L157700,,u4782,KNOX,L157699,u4774,BUBBA,Actually I don't really know Mutt.
dead poets society,m318,L157699,L157701,,u4774,BUBBA,L157700,u4782,KNOX,To fucking Mutt.
dead poets society,m318,L157704,L157704,,u4774,BUBBA,,,,"Well, I'd better find Patsy. Say hello to Mutt for me."
dead poets society,m318,L157704,L157705,,u4782,KNOX,L157704,u4774,BUBBA,Will do.
dead poets society,m318,L157708,L157708,,u4779,GLORIA,,,,Yeah! Don't you guys miss having girls here?
dead poets society,m318,L157708,L157709,,u4776,CHARLIE,L157708,u4779,GLORIA,"Miss it? It drives us crazy. That's part of what this club is about. In fact, I'd like to announce that I've published an article in the school paper, in the name of the Dead Poets society, demanding girls be admitted to Welton, so we can all stop beating off."
dead poets society,m318,L157710,L157710,,u4785,NEIL,,,,You what?! How did you do that?
dead poets society,m318,L157710,L157711,,u4776,CHARLIE,L157710,u4785,NEIL,I'm one of the proofers. I slipped the article in.
dead poets society,m318,L157712,L157712,,u4787,PITTS,,,,"Oh God, it's over now!"
dead poets society,m318,L157712,L157713,,u4776,CHARLIE,L157712,u4787,PITTS,Why? Nobody knows who we are.
dead poets society,m318,L157712,L157714,,u4787,PITTS,L157713,u4776,CHARLIE,"Don't you think they'll figure out who did it?! Don't you know they'll come to you and demand to know what the Dead Poets Society is? Charlie, you had no right to do something like that!"
dead poets society,m318,L157712,L157715,,u4776,CHARLIE,L157714,u4787,PITTS,"It's Nuwanda, Cameron."
dead poets society,m318,L157716,L157716,,u4779,GLORIA,,,,"That's right, it's Nuwanda."
dead poets society,m318,L157716,L157717,,u4776,CHARLIE,L157716,u4779,GLORIA,"And are we just playing around out here or do we mean what we say? If all we do is come and read a bunch of poems to each other, what the hell are we doing?"
dead poets society,m318,L157718,L157718,,u4785,NEIL,,,,"You still shouldn't have done it, Charlie. You don't speak for the club."
dead poets society,m318,L157718,L157719,,u4776,CHARLIE,L157718,u4785,NEIL,"Hey, would you not worry about your precious little necks? If they catch me, I'll tell them I made it up. All your asses are safe. Look, Gloria and Tina didn't come here to listen to us argue. Are we gonna have a meeting or what?"
dead poets society,m318,L157735,L157735,,u4782,KNOX,,,,carpe breastum. Seize the breast.
dead poets society,m318,L157735,L157736,,u4778,CHRIS,L157735,u4782,KNOX,Huh?
dead poets society,m318,L157738,L157738,,u4778,CHRIS,,,,"Oh Chet, that feels fabulous,"
dead poets society,m318,L157738,L157739,,u4777,CHET,L157738,u4778,CHRIS,It does? What?
dead poets society,m318,L157738,L157740,,u4778,CHRIS,L157739,u4777,CHET,"You know,"
dead poets society,m318,L157741,L157741,,u4778,CHRIS,,,,Don't stop.
dead poets society,m318,L157741,L157742,,u4777,CHET,L157741,u4778,CHRIS,Stop what?
dead poets society,m318,L157741,L157743,,u4778,CHRIS,L157742,u4777,CHET,Chet...
dead poets society,m318,L157745,L157745,,u4777,CHET,,,,What are you doing?!
dead poets society,m318,L157745,L157746,,u4778,CHRIS,L157745,u4777,CHET,Knox?!
dead poets society,m318,L157749,L157749,,u4777,CHET,,,,You fucked up little prick!
dead poets society,m318,L157749,L157750,,u4778,CHRIS,L157749,u4777,CHET,"Chet, you don't have to hurt him."
dead poets society,m318,L157757,L157757,,u4776,CHARLIE,,,,"Hey guys, why don't you show Tina the Dead Poets garden?"
dead poets society,m318,L157757,L157758,,u4783,MEEKS,L157757,u4776,CHARLIE,Garden?
dead poets society,m318,L157765,L157765,,u4779,GLORIA,,,,I think he's sweet.
dead poets society,m318,L157765,L157766,,u4776,CHARLIE,L157765,u4779,GLORIA,I think you're sweet.
dead poets society,m318,L157767,L157767,,u4779,GLORIA,,,,You know what really excites me about you?
dead poets society,m318,L157767,L157768,,u4776,CHARLIE,L157767,u4779,GLORIA,What?
dead poets society,m318,L157767,L157769,,u4779,GLORIA,L157768,u4776,CHARLIE,Every guy that I meet wants me for one thing my body. You're not like that.
dead poets society,m318,L157767,L157770,,u4776,CHARLIE,L157769,u4779,GLORIA,I'm not?
dead poets society,m318,L157767,L157771,,u4779,GLORIA,L157770,u4776,CHARLIE,No! Anybody else would have jumped my bones by now but you're after my soul. Make me up some more poetry.
dead poets society,m318,L157767,L157772,,u4776,CHARLIE,L157771,u4779,GLORIA,But...
dead poets society,m318,L157767,L157773,,u4779,GLORIA,L157772,u4776,CHARLIE,Please! It's so wonderful to be appreciated for my mind!
dead poets society,m318,L157774,L157774,,u4779,GLORIA,,,,Nuwanda? Please?
dead poets society,m318,L157774,L157775,,u4776,CHARLIE,L157774,u4779,GLORIA,"All right! I'm thinking! ""Let me not to the marriage of true minds Admit impediments; love is not love Which alters when it alteration finds Or bends with the remover to remove."""
dead poets society,m318,L157776,L157776,,u4779,GLORIA,,,,Don't stop.
dead poets society,m318,L157776,L157777,,u4776,CHARLIE,L157776,u4779,GLORIA,"""O, no, it is an ever-fixed mark That looks on tempests and is never shaken; It is the star to every wandering bark whose worth's unknown, although his height be taken."""
dead poets society,m318,L157776,L157778,,u4779,GLORIA,L157777,u4776,CHARLIE,This is better than sex any day. This is romance!
dead poets society,m318,L157781,L157781,,u4776,CHARLIE,,,,"Welton Academy, hello? Yes, he is, just a moment. Mr. Nolan, it's for you."
dead poets society,m318,L157781,L157782,,u4786,NOLAN,L157781,u4776,CHARLIE,what?!
dead poets society,m318,L157785,L157785,,u4786,NOLAN,,,,Who else was involved in this?
dead poets society,m318,L157785,L157786,,u4776,CHARLIE,L157785,u4786,NOLAN,"No one, sir. It was just me. I did the proofing so I inserted my article in place of Rob Crane's."
dead poets society,m318,L157785,L157787,,u4786,NOLAN,L157786,u4776,CHARLIE,"Mr. Dalton, if you think you're the first to try to get thrown out of this school, think again. Others have had similar actions and they have failed just as surely as you will fail. Bend over and grab your shins."
dead poets society,m318,L157791,L157791,,u4786,NOLAN,,,,Do you still insist that this was your idea and your idea alone?
dead poets society,m318,L157791,L157792,,u4776,CHARLIE,L157791,u4786,NOLAN,Yes... sir.
dead poets society,m318,L157791,L157793,,u4786,NOLAN,L157792,u4776,CHARLIE,"What is this ""Dead Potts Society""? I want names."
dead poets society,m318,L157791,L157794,,u4776,CHARLIE,L157793,u4786,NOLAN,"It's only me, Mr. Nolan. I swear. I made it up."
dead poets society,m318,L157791,L157795,,u4786,NOLAN,L157794,u4776,CHARLIE,"If I find that there are others, Mr. Dalton, they will be expelled and you will remain enrolled. Stand up."
dead poets society,m318,L157797,L157797,,u4785,NEIL,,,,What happened? Were you kicked out?
dead poets society,m318,L157797,L157798,,u4776,CHARLIE,L157797,u4785,NEIL,No.
dead poets society,m318,L157797,L157799,,u4785,NEIL,L157798,u4776,CHARLIE,What happened?
dead poets society,m318,L157797,L157800,,u4776,CHARLIE,L157799,u4785,NEIL,"I'm supposed to turn everybody in, apologize to the school and all will be forgiven."
dead poets society,m318,L157801,L157801,,u4785,NEIL,,,,What are you going to do? - Charlie?
dead poets society,m318,L157801,L157802,,u4776,CHARLIE,L157801,u4785,NEIL,"Damn it, Neil, the name is Nuwanda."
dead poets society,m318,L157804,L157804,,u4786,NOLAN,,,,"This was my first classroom, John, did you know that? My first desk."
dead poets society,m318,L157804,L157805,,u4781,KEATING,L157804,u4786,NOLAN,I didn't know you taught.
dead poets society,m318,L157804,L157806,,u4786,NOLAN,L157805,u4781,KEATING,"English. Way before your time. It was hard giving it up, I'll tell you. I'm hearing rumors, John, of some unusual teaching methods in your classroom. I'm not saying they have anything to do with the Dalton boy's outburst, but I don't think I have to warn you that boys his age are very impressionable."
dead poets society,m318,L157804,L157807,,u4781,KEATING,L157806,u4786,NOLAN,Your reprimand made quite an impression I'm sure.
dead poets society,m318,L157804,L157808,,u4786,NOLAN,L157807,u4781,KEATING,What was going on in the courtyard the other day?
dead poets society,m318,L157804,L157809,,u4781,KEATING,L157808,u4786,NOLAN,Courtyard?
dead poets society,m318,L157804,L157810,,u4786,NOLAN,L157809,u4781,KEATING,Boys marching. Clapping in unison.
dead poets society,m318,L157804,L157811,,u4781,KEATING,L157810,u4786,NOLAN,Oh that. That was an exercise to prove a point. About the evils of conformity.
dead poets society,m318,L157804,L157812,,u4786,NOLAN,L157811,u4781,KEATING,"John, the curriculum here is set. It's proven. It works. If you question it, what's to prevent them from doing the same?"
dead poets society,m318,L157804,L157813,,u4781,KEATING,L157812,u4786,NOLAN,I always thought education was learning to think for yourself.
dead poets society,m318,L157804,L157814,,u4786,NOLAN,L157813,u4781,KEATING,"At these boys' age? Not on your life! Tradition, John. Discipline. Prepare them for college, and the rest will take care of itself."
dead poets society,m318,L157817,L157817,,u4776,CHARLIE,,,,Mr. Keating!
dead poets society,m318,L157817,L157818,,u4781,KEATING,L157817,u4776,CHARLIE,"I don't know what misguided impulse caused you to pull that ridiculous stunt, Mr. Dalton, but, whatever it was, I hope you've learned your lesson."
dead poets society,m318,L157817,L157819,,u4776,CHARLIE,L157818,u4781,KEATING,You're siding with Mr. Nolan?! What about carpe diem and sucking all the marrow out of life and all that?
dead poets society,m318,L157817,L157820,,u4781,KEATING,L157819,u4776,CHARLIE,"Sucking out the marrow doesn't mean getting the bone stuck in your throat, Charles. You still have responsibilities to yourself and those who care about you."
dead poets society,m318,L157817,L157821,,u4776,CHARLIE,L157820,u4781,KEATING,But I thought-
dead poets society,m318,L157822,L157822,,u4776,CHARLIE,,,,Yeah? Like what?
dead poets society,m318,L157822,L157823,,u4781,KEATING,L157822,u4776,CHARLIE,"Like, if nothing else, the opportunity to attend my classes, understand?"
dead poets society,m318,L157822,L157824,,u4776,CHARLIE,L157823,u4781,KEATING,Yes sir.
dead poets society,m318,L157822,L157825,,u4781,KEATING,L157824,u4776,CHARLIE,So keep your head about you--the lot of you--understood?
dead poets society,m318,L157832,L157832,,u4783,MEEKS,,,,"Oh Captain, My Captain. What if we don't know anything about someone like Rahesh Non?"
dead poets society,m318,L157832,L157833,,u4781,KEATING,L157832,u4783,MEEKS,"Rahesh Non never existed, Mr. Meeks. You make him or someone like him up. No self important college professor such as this one would dare admit ignorance of such an obviously important figure and you will probably receive a comment similar to the one I received:"
dead poets society,m318,L157838,L157838,,u4785,NEIL,,,,"Here, villain, draw and ready. where art thou?"
dead poets society,m318,L157838,L157839,,u4788,TODD,L157838,u4785,NEIL,I will be with thee straight.
dead poets society,m318,L157838,L157840,,u4785,NEIL,L157839,u4788,TODD,"Follow me then to plainer ground. God, I love this!"
dead poets society,m318,L157838,L157841,,u4788,TODD,L157840,u4785,NEIL,This play?
dead poets society,m318,L157838,L157842,,u4785,NEIL,L157841,u4788,TODD,"Yes, and acting! It's got to be one of the most wonderful things in the world. Most people, if they're lucky, live about half an exciting life! If I could get the parts, I could live dozens of lives."
dead poets society,m318,L157844,L157844,,u4785,NEIL,,,,You should come to rehearsals. I know they need people to work the lights and stuff.
dead poets society,m318,L157844,L157845,,u4788,TODD,L157844,u4785,NEIL,No thanks.
dead poets society,m318,L157844,L157846,,u4785,NEIL,L157845,u4788,TODD,Lots of girls. The girl who plays Hermia is incredible.
dead poets society,m318,L157844,L157847,,u4788,TODD,L157846,u4785,NEIL,I'll come to the performance.
dead poets society,m318,L157844,L157848,,u4785,NEIL,L157847,u4788,TODD,Chicken shit. Where were we?
dead poets society,m318,L157844,L157849,,u4788,TODD,L157848,u4785,NEIL,"Yea, art thou there?"
dead poets society,m318,L157844,L157850,,u4785,NEIL,L157849,u4788,TODD,Put more into it!
dead poets society,m318,L157844,L157851,,u4788,TODD,L157850,u4785,NEIL,"YEA, ART THOU THERE?!"
dead poets society,m318,L157844,L157852,,u4785,NEIL,L157851,u4788,TODD,"That's it! ""Follow my voice. We'll try no manhood here."" See you at dinner."
dead poets society,m318,L157853,L157853,,u4785,NEIL,,,,Father!
dead poets society,m318,L157853,L157854,,u4784,MR. PERRY,L157853,u4785,NEIL,"Neil, you are going to quit this ridiculous play immediately."
dead poets society,m318,L157853,L157855,,u4785,NEIL,L157854,u4784,MR. PERRY,"Father, I--"
dead poets society,m318,L157856,L157856,,u4784,MR. PERRY,,,,Don't you dare talk back to me! It's bad enough that you've wasted your time with this absurd acting business. But you deliberately deceived me! Who put this in your head? How did you expect to get away with it? Answer me!
dead poets society,m318,L157856,L157857,,u4785,NEIL,L157856,u4784,MR. PERRY,Nobody- I thought I'd surprise you. I've got all As and-
dead poets society,m318,L157856,L157858,,u4784,MR. PERRY,L157857,u4785,NEIL,"Did you really think I wouldn't find out?! ""My niece is in a play with your son,"" Mrs. Marks says. ""You must be mistaken,"" I say. ""My son isn't in a play."" You made a liar out of me, Neil! Now you will go tomorrow and tell them you are quitting."
dead poets society,m318,L157856,L157859,,u4785,NEIL,L157858,u4784,MR. PERRY,"Father, I have the main part. The performance is tomorrow night. Father, please."
dead poets society,m318,L157856,L157860,,u4784,MR. PERRY,L157859,u4785,NEIL,"I don't care if the world is coming to an end tomorrow night, you are through with that play! Is that clear? Is that clear!"
dead poets society,m318,L157856,L157861,,u4785,NEIL,L157860,u4784,MR. PERRY,Yes sir.
dead poets society,m318,L157867,L157867,,u4782,KNOX,,,,"We thought it would be good to break old habits, sir."
dead poets society,m318,L157867,L157868,,u4780,HAGER,L157867,u4782,KNOX,"What is wrong with old habits, Mr. Overstreet?"
dead poets society,m318,L157867,L157869,,u4782,KNOX,L157868,u4780,HAGER,"They perpetuate mechanical living, sir. They limit your mind."
dead poets society,m318,L157867,L157870,,u4780,HAGER,L157869,u4782,KNOX,"Mr. Overstreet, I suggest you worry less about breaking old habits and more about developing good study habits. Do you understand?"
dead poets society,m318,L157867,L157871,,u4782,KNOX,L157870,u4780,HAGER,Yes sir.
dead poets society,m318,L157867,L157872,,u4780,HAGER,L157871,u4782,KNOX,That goes for all of you. Now eat with your correct hands.
dead poets society,m318,L157873,L157873,,u4785,NEIL,,,,Visit from my father.
dead poets society,m318,L157873,L157874,,u4788,TODD,L157873,u4785,NEIL,Do you have to quit the play?
dead poets society,m318,L157873,L157875,,u4785,NEIL,L157874,u4788,TODD,I don't know.
dead poets society,m318,L157876,L157876,,u4776,CHARLIE,,,,Why don't you talk to Mr. Keating about it?
dead poets society,m318,L157876,L157877,,u4785,NEIL,L157876,u4776,CHARLIE,What good will that do?
dead poets society,m318,L157876,L157878,,u4776,CHARLIE,L157877,u4785,NEIL,Maybe he'll have some advice. Maybe he'll even talk to your father.
dead poets society,m318,L157876,L157879,,u4785,NEIL,L157878,u4776,CHARLIE,Are you kidding? Don't be ridiculous.
dead poets society,m318,L157880,L157880,,u4785,NEIL,,,,This is stupid.
dead poets society,m318,L157880,L157881,,u4776,CHARLIE,L157880,u4785,NEIL,It's better than doing nothing.
dead poets society,m318,L157889,L157889,,u4781,KEATING,,,,"Anything else you'd care to rifle through, Mr. Dalton?"
dead poets society,m318,L157889,L157890,,u4776,CHARLIE,L157889,u4781,KEATING,"I'm sorry. I, we"
dead poets society,m318,L157891,L157891,,u4785,NEIL,,,,"Oh Captain, My Captain, we came here so I could talk to you about something."
dead poets society,m318,L157891,L157892,,u4781,KEATING,L157891,u4785,NEIL,Okay.
dead poets society,m318,L157891,L157893,,u4785,NEIL,L157892,u4781,KEATING,"Actually, I'd like to talk to you alone."
dead poets society,m318,L157898,L157898,,u4787,PITTS,,,,"Damn it, Nuwanda. You idiot."
dead poets society,m318,L157898,L157899,,u4776,CHARLIE,L157898,u4787,PITTS,I couldn't stop myself.
dead poets society,m318,L157900,L157900,,u4785,NEIL,,,,"Gosh, they don't give you much room around here, do they?"
dead poets society,m318,L157900,L157901,,u4781,KEATING,L157900,u4785,NEIL,Maybe they don't want worldly things distracting me from my teaching.
dead poets society,m318,L157900,L157902,,u4785,NEIL,L157901,u4781,KEATING,"Why do you do it? I mean, with all this seize-the-day business, I'd have thought you'd be out seeing the world or something?"
dead poets society,m318,L157900,L157903,,u4781,KEATING,L157902,u4785,NEIL,"Ah, but I am seeing the world, Neil. The new world. Seeing a student like you take root and bloom. It's worth everything. That's why I came back here. A place like this needs at least one teacher like me. Did you come here to talk about my teaching?"
dead poets society,m318,L157900,L157904,,u4785,NEIL,L157903,u4781,KEATING,"Mr. Keating, my father is making me quit the play at Henley Hall. When I think about carpe diem and all that, I feel like I'm in prison! I mean, I can see his point. We're not a rich family like Charlie's. But he's planned the rest of my life for me and he's never even asked me what I want!"
dead poets society,m318,L157900,L157905,,u4781,KEATING,L157904,u4785,NEIL,"You can't live a life for someone else, Neil. You can only live for yourself. Have you told your father what you just told me? Have you shown him your passion about acting?"
dead poets society,m318,L157900,L157906,,u4785,NEIL,L157905,u4781,KEATING,Are you kidding? He'd kill me!
dead poets society,m318,L157900,L157907,,u4781,KEATING,L157906,u4785,NEIL,"Then you're playing a part for him too, aren't you? A dangerously self- destructive one."
dead poets society,m318,L157908,L157908,,u4781,KEATING,,,,"Neil, I know this seems impossible but you have to go to your father and show him what you're feeling. You have to let him see who you are- It's your only chance."
dead poets society,m318,L157908,L157909,,u4785,NEIL,L157908,u4781,KEATING,"I know what he'll say. He'll say that acting is just a whim and that it's frivolous and that I should forget about it. He'll tell me how they're counting on me and to put it out of my mind ""for my own good."""
dead poets society,m318,L157908,L157910,,u4781,KEATING,L157909,u4785,NEIL,"Well, if it's more than a whim, then you'll have to prove that to him. You'll have to show him with your passion and commitment that it's what you really want to do. If that doesn't work, at least by then you'll be eighteen and able to do what you want."
dead poets society,m318,L157908,L157911,,u4785,NEIL,L157910,u4781,KEATING,Eighteen! That's two years! What about the play? The performance is tomorrow night!
dead poets society,m318,L157908,L157912,,u4781,KEATING,L157911,u4785,NEIL,Give your father the benefit of the doubt. Talk to him. Let him see who you are.
dead poets society,m318,L157908,L157913,,u4785,NEIL,L157912,u4781,KEATING,Isn't there an easier way?
dead poets society,m318,L157908,L157914,,u4781,KEATING,L157913,u4785,NEIL,Not if you're going to stay true to yourself.
dead poets society,m318,L157920,L157920,,u4782,KNOX,,,,Damn. Damn! If I could just get Chris to read this poem!
dead poets society,m318,L157920,L157921,,u4787,PITTS,L157920,u4782,KNOX,Why don't you read it to her? It worked for Nuwanda.
dead poets society,m318,L157920,L157922,,u4782,KNOX,L157921,u4787,PITTS,"She won't even see me, Pitts."
dead poets society,m318,L157920,L157923,,u4787,PITTS,L157922,u4782,KNOX,"Nuwanda recited poetry to Gloria and she jumped all over him... right, Nuwanda?"
dead poets society,m318,L157926,L157926,,u4782,KNOX,,,,Chris!
dead poets society,m318,L157926,L157927,,u4778,CHRIS,L157926,u4782,KNOX,Knox! what are you doing here?
dead poets society,m318,L157929,L157929,,u4778,CHRIS,,,,"If Chet sees you, he'll kill you, don't you know that?"
dead poets society,m318,L157929,L157930,,u4782,KNOX,L157929,u4778,CHRIS,"I don't care. I love you, Chris. You deserve better than Chet and I'm it. Please accept these."
dead poets society,m318,L157929,L157931,,u4778,CHRIS,L157930,u4782,KNOX,"Knox, you're crazy."
dead poets society,m318,L157934,L157934,,u4778,CHRIS,,,,"Knox, I don't believe this!"
dead poets society,m318,L157934,L157935,,u4782,KNOX,L157934,u4778,CHRIS,"All I'm asking you to do is listen. ""The heavens made a girl named Chris, With hair and skin of gold To touch her would be paradise To kiss her glory untold."""
dead poets society,m318,L157938,L157938,,u4776,CHARLIE,,,,How'd it go? Did you read it to her?
dead poets society,m318,L157938,L157939,,u4782,KNOX,L157938,u4776,CHARLIE,Yep.
dead poets society,m318,L157940,L157940,,u4787,PITTS,,,,All right! What'd she say?
dead poets society,m318,L157940,L157941,,u4782,KNOX,L157940,u4787,PITTS,I don't know.
dead poets society,m318,L157942,L157942,,u4776,CHARLIE,,,,What do you mean you don't know?
dead poets society,m318,L157942,L157943,,u4782,KNOX,L157942,u4776,CHARLIE,I'll tell you later.
dead poets society,m318,L157945,L157945,,u4781,KEATING,,,,What did your father say? Did you talk to him?
dead poets society,m318,L157945,L157946,,u4785,NEIL,L157945,u4781,KEATING,Yeah.
dead poets society,m318,L157945,L157947,,u4781,KEATING,L157946,u4785,NEIL,Really? You told your father what you told me? You let him see your passion for acting?
dead poets society,m318,L157945,L157948,,u4785,NEIL,L157947,u4781,KEATING,"Yeah. He didn't like it one bit but at least he's letting me stay in the play. Of course, he won't be able to come. He'll be in Chicago on business. But I think he's gonna let me stay with acting. As long as I keep my grades up."
dead poets society,m318,L157956,L157956,,u4787,PITTS,,,,"But what if they see it, Nuwanda?"
dead poets society,m318,L157956,L157957,,u4776,CHARLIE,L157956,u4787,PITTS,So much the better.
dead poets society,m318,L157958,L157958,,u4782,KNOX,,,,Chris!
dead poets society,m318,L157958,L157959,,u4778,CHRIS,L157958,u4782,KNOX,"Knox, why are you doing this to me?"
dead poets society,m318,L157958,L157960,,u4782,KNOX,L157959,u4778,CHRIS,You can't be in here.
dead poets society,m318,L157961,L157961,,u4782,KNOX,,,,"If they catch you here, we'll both be in big trouble."
dead poets society,m318,L157961,L157962,,u4778,CHRIS,L157961,u4782,KNOX,"Oh, but it's fine for you to come barging into my school and make a complete fool out of me?"
dead poets society,m318,L157961,L157963,,u4782,KNOX,L157962,u4778,CHRIS,I didn't mean to make a fool of you.
dead poets society,m318,L157961,L157964,,u4778,CHRIS,L157963,u4782,KNOX,"Well, you did! Chet found out and he's nuts. It took everything I could do to keep him from coming here and killing you. You have to stop this stuff, Knox."
dead poets society,m318,L157961,L157965,,u4782,KNOX,L157964,u4778,CHRIS,But I love you.
dead poets society,m318,L157961,L157966,,u4778,CHRIS,L157965,u4782,KNOX,You say that over and over but you don't even know me!
dead poets society,m318,L157968,L157968,,u4782,KNOX,,,,"Of course I know you! From the first time I saw you, I knew you had a wonderful soul."
dead poets society,m318,L157968,L157969,,u4778,CHRIS,L157968,u4782,KNOX,Just like that?! You just knew?
dead poets society,m318,L157968,L157970,,u4782,KNOX,L157969,u4778,CHRIS,Of course just like that. That's how you always know when it's right.
dead poets society,m318,L157968,L157971,,u4778,CHRIS,L157970,u4782,KNOX,And if it so happens that you're wrong? If it just so happens that I could care less About you?
dead poets society,m318,L157968,L157972,,u4782,KNOX,L157971,u4778,CHRIS,Then you wouldn't be here warning me about Chet.
dead poets society,m318,L157973,L157973,,u4778,CHRIS,,,,"Look, I've got to go. I'm gonna be late for the play."
