movie_name,movie_idx,conversation_id,utterance_id,timestamp,turn_index,utterance_order,speaker_id,speaker_name,reply_to,listener_id,listener_name,text
mrs brown,m446,L396648,L396659,,11,11,u6698,DISRAELI,L396658,u6694,BERTIE,Quite.
mrs brown,m446,L396661,L396661,,0,0,u6703,STANLEY,,,,What did he want?
mrs brown,m446,L396661,L396662,,1,1,u6698,DISRAELI,L396661,u6703,STANLEY,To know when he'll be king.
mrs brown,m446,L396666,L396666,,0,0,u6704,VICTORIA,,,,We stayed a little longer than expected with Mr and Mrs Grant. It was most agreeable.
mrs brown,m446,L396666,L396667,,1,1,u6701,PONSONBY,L396666,u6704,VICTORIA,We were expecting you to return by six.
mrs brown,m446,L396666,L396668,,2,2,u6704,VICTORIA,L396667,u6701,PONSONBY,And now I am back.
mrs brown,m446,L396669,L396669,,0,0,u6696,BROWN,,,,We took a nip of whiskey.
mrs brown,m446,L396669,L396670,,1,1,u6704,VICTORIA,L396669,u6696,BROWN,To keep out the cold.
mrs brown,m446,L396669,L396671,,2,2,u6696,BROWN,L396670,u6704,VICTORIA,Aye.
mrs brown,m446,L396674,L396674,,0,0,u6699,JENNER,,,,"A distinct flushing around the cheeks. She was drunk, I tell you."
mrs brown,m446,L396674,L396675,,1,1,u6701,PONSONBY,L396674,u6699,JENNER,"No, she wasn't."
mrs brown,m446,L396679,L396679,,0,0,u6704,VICTORIA,,,,"What is it, John? John?"
mrs brown,m446,L396679,L396680,,1,1,u6696,BROWN,L396679,u6704,VICTORIA,I heard something.
mrs brown,m446,L396688,L396688,,0,0,u6696,BROWN,,,,"What happens to John Brown is his business, but the Queen's security will never be compromised!"
mrs brown,m446,L396688,L396689,,1,1,u6695,BERTIE'S VALET,L396688,u6696,BROWN,We --
mrs brown,m446,L396688,L396690,,2,2,u6696,BROWN,L396689,u6695,BERTIE'S VALET,You'll talk when I'm finished!
mrs brown,m446,L396695,L396695,,0,0,u6696,BROWN,,,,"If I find out that you had anything to do with this, I will have you sacked."
mrs brown,m446,L396695,L396696,,1,1,u6701,PONSONBY,L396695,u6696,BROWN,I believe that decision rests with Her Majesty.
mrs brown,m446,L396695,L396697,,2,2,u6696,BROWN,L396696,u6701,PONSONBY,Don't think I can't persuade her.
mrs brown,m446,L396695,L396698,,3,3,u6701,PONSONBY,L396697,u6696,BROWN,I don't doubt that the Queen was highly amused. She has always had a very healthy sense of humor.
mrs brown,m446,L396695,L396699,,4,4,u6696,BROWN,L396698,u6701,PONSONBY,This is a slur on her good name.
mrs brown,m446,L396695,L396700,,5,5,u6701,PONSONBY,L396699,u6696,BROWN,"In as much as the article is about yourself, I think you must now accept that the public has a right to its interest in you."
mrs brown,m446,L396695,L396701,,6,6,u6696,BROWN,L396700,u6701,PONSONBY,Nobody has any rights over me.
mrs brown,m446,L396695,L396702,,7,7,u6701,PONSONBY,L396701,u6696,BROWN,"We are all of us subject to forces beyond our control, Mr Brown, even you."
mrs brown,m446,L396710,L396710,,0,0,u6698,DISRAELI,,,,We're going to lose.
mrs brown,m446,L396710,L396711,,1,1,u6703,STANLEY,L396710,u6698,DISRAELI,You can't know that for sure.
mrs brown,m446,L396710,L396712,,2,2,u6698,DISRAELI,L396711,u6703,STANLEY,Gladstone's got his party facing the same way for the first time in years. We need help. Where is the old girl?
mrs brown,m446,L396710,L396713,,3,3,u6703,STANLEY,L396712,u6698,DISRAELI,Who?
mrs brown,m446,L396710,L396714,,4,4,u6698,DISRAELI,L396713,u6703,STANLEY,Mrs Brown.
mrs brown,m446,L396710,L396715,,5,5,u6703,STANLEY,L396714,u6698,DISRAELI,It's questionable whether there's any advantage to be had from that direction. She's never been less popular.
mrs brown,m446,L396710,L396716,,6,6,u6698,DISRAELI,L396715,u6703,STANLEY,"In the press, perhaps. But she's sold more copies of her Highland Journal in three months than Punch will ever sell in a year. Time to wheel her out."
mrs brown,m446,L396710,L396717,,7,7,u6703,STANLEY,L396716,u6698,DISRAELI,She's refusing to leave Balmoral.
mrs brown,m446,L396710,L396718,,8,8,u6698,DISRAELI,L396717,u6703,STANLEY,What's her excuse this time?
mrs brown,m446,L396710,L396719,,9,9,u6703,STANLEY,L396718,u6698,DISRAELI,"The Princess Louisa is too ill to move. Frankly, the Queen's rather upset at the recent spate of bad publicity. You're smiling."
mrs brown,m446,L396710,L396720,,10,10,u6698,DISRAELI,L396719,u6703,STANLEY,"I was trying to imagine ""rather upset."""
mrs brown,m446,L396721,L396721,,0,0,u6697,DEAN WELLSELLY,,,,"Forgive me, gentlemen. I'm late."
mrs brown,m446,L396721,L396722,,1,1,u6698,DISRAELI,L396721,u6697,DEAN WELLSELLY,"Not at all, Dean. Good of you to spare the time."
mrs brown,m446,L396721,L396723,,2,2,u6697,DEAN WELLSELLY,L396722,u6698,DISRAELI,I came as quickly as I could.
mrs brown,m446,L396721,L396724,,3,3,u6698,DISRAELI,L396723,u6697,DEAN WELLSELLY,"You've seen the latest cartoon in Punch, I take it?"
mrs brown,m446,L396721,L396725,,4,4,u6697,DEAN WELLSELLY,L396724,u6698,DISRAELI,I beg your pardon?
mrs brown,m446,L396732,L396732,,0,0,u6697,DEAN WELLSELLY,,,,What can we do?
mrs brown,m446,L396732,L396733,,1,1,u6698,DISRAELI,L396732,u6697,DEAN WELLSELLY,"Oh, several things."
mrs brown,m446,L396734,L396734,,0,0,u6704,VICTORIA,,,,Read it.
mrs brown,m446,L396734,L396735,,1,1,u6701,PONSONBY,L396734,u6704,VICTORIA,Again?
mrs brown,m446,L396734,L396736,,2,2,u6704,VICTORIA,L396735,u6701,PONSONBY,Read it!
mrs brown,m446,L396738,L396738,,0,0,u6704,VICTORIA,,,,Who told them that?
mrs brown,m446,L396738,L396739,,1,1,u6701,PONSONBY,L396738,u6704,VICTORIA,I have no idea.
mrs brown,m446,L396738,L396740,,2,2,u6704,VICTORIA,L396739,u6701,PONSONBY,Why not?
mrs brown,m446,L396738,L396741,,3,3,u6701,PONSONBY,L396740,u6704,VICTORIA,"I -- forgive me, ma'am, I am no wiser than yourself."
mrs brown,m446,L396742,L396742,,0,0,u6704,VICTORIA,,,,"No-one should think themselves wiser than me! It is not for any of the Queen's subjects to presume to tell Her Majesty when and where She should come out of mourning. It is the Queen's sorrow that keeps her secluded! It is Her overwhelming amount of work and responsibility, work which She feels will soon wear her out entirely!"
mrs brown,m446,L396742,L396743,,1,1,u6701,PONSONBY,L396742,u6704,VICTORIA,Your Majesty --
mrs brown,m446,L396742,L396744,,2,2,u6704,VICTORIA,L396743,u6701,PONSONBY,Is it not enough that She is uncheered and unguided that she should also have to suffer these malicious rumors?! I am not a fool. I know there are those in the establishment too afraid to attack me and so they attack my dearest friends. Sometimes -- I feel that Brown is all I have left of Albert. And now they attack Brown too.
mrs brown,m446,L396746,L396746,,0,0,u6694,BERTIE,,,,I wish to see my mother.
mrs brown,m446,L396746,L396747,,1,1,u6696,BROWN,L396746,u6694,BERTIE,She's busy.
mrs brown,m446,L396746,L396748,,2,2,u6694,BERTIE,L396747,u6696,BROWN,Convey her a message.
mrs brown,m446,L396746,L396749,,3,3,u6696,BROWN,L396748,u6694,BERTIE,She's away to Windsor tomorrow. Talk to her there.
mrs brown,m446,L396746,L396750,,4,4,u6694,BERTIE,L396749,u6696,BROWN,Tell her the Prince of Wales wishes to speak with her urgently about matters concerning the press.
mrs brown,m446,L396746,L396751,,5,5,u6696,BROWN,L396750,u6694,BERTIE,Are you deaf as well as stupid?
mrs brown,m446,L396752,L396752,,0,0,u6694,BERTIE,,,,What did you say?
mrs brown,m446,L396752,L396753,,1,1,u6696,BROWN,L396752,u6694,BERTIE,"I said, are you deaf as well as stupid?"
mrs brown,m446,L396752,L396754,,2,2,u6694,BERTIE,L396753,u6696,BROWN,"Do you know who you address, sir?"
mrs brown,m446,L396752,L396755,,3,3,u6696,BROWN,L396754,u6694,BERTIE,Whom you address.
mrs brown,m446,L396752,L396756,,4,4,u6694,BERTIE,L396755,u6696,BROWN,The future King!
mrs brown,m446,L396757,L396757,,0,0,u6696,BROWN,,,,"Well, everyone's entitled to their opinion."
mrs brown,m446,L396757,L396758,,1,1,u6694,BERTIE,L396757,u6696,BROWN,Out of my way!
mrs brown,m446,L396763,L396763,,0,0,u6704,VICTORIA,,,,Must they always follow us?
mrs brown,m446,L396763,L396764,,1,1,u6696,BROWN,L396763,u6704,VICTORIA,I ordered it. It's for your own safety.
mrs brown,m446,L396763,L396765,,2,2,u6704,VICTORIA,L396764,u6696,BROWN,"Dear me, you'll be telling me to watch what I eat next."
mrs brown,m446,L396766,L396766,,0,0,u6704,VICTORIA,,,,"Am I not safe enough with you, John?"
mrs brown,m446,L396766,L396767,,1,1,u6696,BROWN,L396766,u6704,VICTORIA,Aye. But there are Fenians reported on the mainland.
mrs brown,m446,L396766,L396768,,2,2,u6704,VICTORIA,L396767,u6696,BROWN,"The threat from the Irish is greatly exaggerated, I'm sure."
mrs brown,m446,L396766,L396769,,3,3,u6696,BROWN,L396768,u6704,VICTORIA,I'll decide when it's exaggerated.
mrs brown,m446,L396772,L396772,,0,0,u6696,BROWN,,,,"Hey, Barney."
mrs brown,m446,L396772,L396773,,1,1,u6693,BARNEY,L396772,u6696,BROWN,"Mr Brown, sir --"
mrs brown,m446,L396772,L396774,,2,2,u6696,BROWN,L396773,u6693,BARNEY,"It's cold out there tonight, Barney."
mrs brown,m446,L396775,L396775,,0,0,u6696,BROWN,,,,"Yeah, there's a good girl. Have you had a look at this hoof? She was limping badly. I think there might be a stone in it."
mrs brown,m446,L396775,L396776,,1,1,u6693,BARNEY,L396775,u6696,BROWN,"Yeah, yeah, I did."
mrs brown,m446,L396775,L396777,,2,2,u6696,BROWN,L396776,u6693,BARNEY,Good man. And is she all right?
mrs brown,m446,L396775,L396778,,3,3,u6693,BARNEY,L396777,u6696,BROWN,Yeah.
mrs brown,m446,L396775,L396779,,4,4,u6696,BROWN,L396778,u6693,BARNEY,"Good. She's a good girl. Aren't you? Yeah, she's a lovely girl. And you know the Queen's riding tomorrow?"
mrs brown,m446,L396775,L396780,,5,5,u6693,BARNEY,L396779,u6696,BROWN,Yeah.
mrs brown,m446,L396775,L396781,,6,6,u6696,BROWN,L396780,u6693,BARNEY,"Are you all right, Barney?"
mrs brown,m446,L396783,L396783,,0,0,u6704,VICTORIA,,,,Well?
mrs brown,m446,L396783,L396784,,1,1,u6700,LADY ELY,L396783,u6704,VICTORIA,Mr Brown is unable to attend today.
mrs brown,m446,L396783,L396785,,2,2,u6704,VICTORIA,L396784,u6700,LADY ELY,Why?
mrs brown,m446,L396783,L396786,,3,3,u6700,LADY ELY,L396785,u6704,VICTORIA,"I believe he is unwell, ma'am."
mrs brown,m446,L396783,L396787,,4,4,u6704,VICTORIA,L396786,u6700,LADY ELY,Unwell?
mrs brown,m446,L396783,L396788,,5,5,u6700,LADY ELY,L396787,u6704,VICTORIA,I understand he was in a fight.
mrs brown,m446,L396783,L396789,,6,6,u6704,VICTORIA,L396788,u6700,LADY ELY,Has he been hurt?
mrs brown,m446,L396783,L396790,,7,7,u6700,LADY ELY,L396789,u6704,VICTORIA,"I believe not, ma'am. I understand -- he'd had rather too much to drink."
mrs brown,m446,L396792,L396792,,0,0,u6696,BROWN,,,,And she sent no word down?
mrs brown,m446,L396792,L396793,,1,1,u6691,ARCHIE,L396792,u6696,BROWN,They said you were drunk. Why don't you tell her the truth?
mrs brown,m446,L396792,L396794,,2,2,u6696,BROWN,L396793,u6691,ARCHIE,She'll think it's her fault for keeping me.
mrs brown,m446,L396795,L396795,,0,0,u6691,ARCHIE,,,,What are you doing?!
mrs brown,m446,L396795,L396796,,1,1,u6696,BROWN,L396795,u6691,ARCHIE,I'm getting dressed.
mrs brown,m446,L396795,L396797,,2,2,u6691,ARCHIE,L396796,u6696,BROWN,"You've got three broken ribs, man!"
mrs brown,m446,L396795,L396798,,3,3,u6696,BROWN,L396797,u6691,ARCHIE,I've got my duties to attend to.
mrs brown,m446,L396795,L396799,,4,4,u6691,ARCHIE,L396798,u6696,BROWN,Don't be an idiot! You're in no fit state to go anywhere.
mrs brown,m446,L396795,L396800,,5,5,u6696,BROWN,L396799,u6691,ARCHIE,She'll be worried about me.
mrs brown,m446,L396795,L396801,,6,6,u6691,ARCHIE,L396800,u6696,BROWN,She'll get over it.
mrs brown,m446,L396795,L396802,,7,7,u6696,BROWN,L396801,u6691,ARCHIE,"I can't let her down now, Archie."
mrs brown,m446,L396795,L396803,,8,8,u6691,ARCHIE,L396802,u6696,BROWN,"And when was the last time she put herself out for you? Look, John, whatever she says to you now, in the end you're still a servant."
mrs brown,m446,L396795,L396804,,9,9,u6696,BROWN,L396803,u6691,ARCHIE,"Oh, I'm much more than that."
mrs brown,m446,L396795,L396805,,10,10,u6691,ARCHIE,L396804,u6696,BROWN,"Aye, she may say that to you, but the woman can say what she wants."
mrs brown,m446,L396795,L396806,,11,11,u6696,BROWN,L396805,u6691,ARCHIE,You watch your tongue.
mrs brown,m446,L396795,L396807,,12,12,u6691,ARCHIE,L396806,u6696,BROWN,"Come on, man, I'm telling you what you already know."
mrs brown,m446,L396795,L396808,,13,13,u6696,BROWN,L396807,u6691,ARCHIE,You know nothing about her!
mrs brown,m446,L396795,L396809,,14,14,u6691,ARCHIE,L396808,u6696,BROWN,"When are you gonna see it, John? She doesn't give a damn about you."
mrs brown,m446,L396811,L396811,,0,0,u6696,BROWN,,,,"My lips may give a message better of Christmas love than e'en this letter. To my best friend, J.B. from his best friend, V.R. Best friend!"
mrs brown,m446,L396811,L396812,,1,1,u6691,ARCHIE,L396811,u6696,BROWN,Aye.
mrs brown,m446,L396811,L396813,,2,2,u6696,BROWN,L396812,u6691,ARCHIE,She means it.
mrs brown,m446,L396814,L396814,,0,0,u6691,ARCHIE,,,,"She'll drop you. When she's done with you, she'll drop you."
mrs brown,m446,L396814,L396815,,1,1,u6696,BROWN,L396814,u6691,ARCHIE,Get out. Out!
mrs brown,m446,L396819,L396819,,0,0,u6701,PONSONBY,,,,There is one other matter.
mrs brown,m446,L396819,L396820,,1,1,u6704,VICTORIA,L396819,u6701,PONSONBY,What is it?
mrs brown,m446,L396819,L396821,,2,2,u6701,PONSONBY,L396820,u6704,VICTORIA,"I have a letter, ma'am."
mrs brown,m446,L396819,L396822,,3,3,u6704,VICTORIA,L396821,u6701,PONSONBY,From whom?
mrs brown,m446,L396819,L396823,,4,4,u6701,PONSONBY,L396822,u6704,VICTORIA,From Princess Helena and other members of your family.
mrs brown,m446,L396819,L396824,,5,5,u6704,VICTORIA,L396823,u6701,PONSONBY,My family is quite capable of communicating with the Queen in person.
mrs brown,m446,L396825,L396825,,0,0,u6704,VICTORIA,,,,What do they want?
mrs brown,m446,L396825,L396826,,1,1,u6701,PONSONBY,L396825,u6704,VICTORIA,They are demanding the dismissal of John Brown on grounds of drunkeness.
mrs brown,m446,L396831,L396831,,0,0,u6701,PONSONBY,,,,Ma'am?
mrs brown,m446,L396831,L396832,,1,1,u6704,VICTORIA,L396831,u6701,PONSONBY,"Please tell the Princess, and other signatories to this letter, that the Queen will not be dictated to, or made to alter, in any way, what she has found to answer for her comfort. Do I make myself clear?"
mrs brown,m446,L396831,L396833,,2,2,u6701,PONSONBY,L396832,u6704,VICTORIA,Ma'am.
mrs brown,m446,L396836,L396836,,0,0,u6704,VICTORIA,,,,John?
mrs brown,m446,L396836,L396837,,1,1,u6696,BROWN,L396836,u6704,VICTORIA,"Yes, ma'am?"
mrs brown,m446,L396836,L396838,,2,2,u6704,VICTORIA,L396837,u6696,BROWN,I was told you were in a fight.
mrs brown,m446,L396836,L396839,,3,3,u6696,BROWN,L396838,u6704,VICTORIA,"Yes, ma'am."
mrs brown,m446,L396836,L396840,,4,4,u6704,VICTORIA,L396839,u6696,BROWN,Has someone seen to those bruises?
mrs brown,m446,L396836,L396841,,5,5,u6696,BROWN,L396840,u6704,VICTORIA,"Yes, ma'am."
mrs brown,m446,L396842,L396842,,0,0,u6696,BROWN,,,,Ma'am?
mrs brown,m446,L396842,L396843,,1,1,u6704,VICTORIA,L396842,u6696,BROWN,Yes?
mrs brown,m446,L396842,L396844,,2,2,u6696,BROWN,L396843,u6704,VICTORIA,"Having considered my position here at court, I have come to the conclusion that it is in the best interest of Your Majesty that I should resign."
mrs brown,m446,L396842,L396845,,3,3,u6704,VICTORIA,L396844,u6696,BROWN,I do not accept.
mrs brown,m446,L396846,L396846,,0,0,u6696,BROWN,,,,I had foreseen that you would not. But Your Majesty should understand -- that my mind will not be changed in this. I leave for Deeside --
mrs brown,m446,L396846,L396847,,1,1,u6704,VICTORIA,L396846,u6696,BROWN,"The Queen forbids it. I cannot allow it because I cannot live without you. Without you, I cannot find the strength to be who I must be. Please."
mrs brown,m446,L396853,L396853,,0,0,u6698,DISRAELI,,,,"Your Majesty remains at the very epicenter of governance. As for your people, look no further than the sales of your Highland Journals to see in what affection the nation holds their Queen. You sell even more copies than Mr Dickens."
mrs brown,m446,L396853,L396854,,1,1,u6704,VICTORIA,L396853,u6698,DISRAELI,"But I lack your prose, Mr Disraeli."
mrs brown,m446,L396856,L396856,,0,0,u6704,VICTORIA,,,,Then they may read about me.
mrs brown,m446,L396856,L396857,,1,1,u6698,DISRAELI,L396856,u6704,VICTORIA,"Indeed, and for that they are eternally grateful."
mrs brown,m446,L396856,L396858,,2,2,u6704,VICTORIA,L396857,u6698,DISRAELI,Is that not enough?
mrs brown,m446,L396856,L396859,,3,3,u6698,DISRAELI,L396858,u6704,VICTORIA,In so many ways ... and yet it is your presence they crave. A figurehead.
mrs brown,m446,L396860,L396860,,0,0,u6704,VICTORIA,,,,"I never thought to be bullied by you, Mr Disraeli. You, I thought, understood a widow's grief."
mrs brown,m446,L396860,L396861,,1,1,u6698,DISRAELI,L396860,u6704,VICTORIA,"Forgive me, ma'am, I cannot speak for the nation, only for myself. As Prime Minister I confess I miss your presence, but that is only an expression of my own selfish desires and I should not burden you with it."
mrs brown,m446,L396862,L396862,,0,0,u6704,VICTORIA,,,,I stay here because I am happy. Is that such a terrible crime?
mrs brown,m446,L396862,L396863,,1,1,u6698,DISRAELI,L396862,u6704,VICTORIA,"No, ma'am."
mrs brown,m446,L396865,L396865,,0,0,u6704,VICTORIA,,,,This is my good John Brown.
mrs brown,m446,L396865,L396866,,1,1,u6698,DISRAELI,L396865,u6704,VICTORIA,Yes.
mrs brown,m446,L396865,L396867,,2,2,u6704,VICTORIA,L396866,u6698,DISRAELI,I have asked him to show you a little of Highland life while you are with us at Balmoral.
mrs brown,m446,L396868,L396868,,0,0,u6696,BROWN,,,,What brings you here?
mrs brown,m446,L396868,L396869,,1,1,u6698,DISRAELI,L396868,u6696,BROWN,A man can refuse only so many invitations from his Queen. It was remiss of me not to come earlier.
mrs brown,m446,L396870,L396870,,0,0,u6696,BROWN,,,,What do you know about the Highlands?
mrs brown,m446,L396870,L396871,,1,1,u6698,DISRAELI,L396870,u6696,BROWN,I am a blank sheet.
mrs brown,m446,L396870,L396872,,2,2,u6696,BROWN,L396871,u6698,DISRAELI,Do you hunt?
mrs brown,m446,L396870,L396873,,3,3,u6698,DISRAELI,L396872,u6696,BROWN,Occasionally.
mrs brown,m446,L396870,L396874,,4,4,u6696,BROWN,L396873,u6698,DISRAELI,Dare say you can be taught.
mrs brown,m446,L396870,L396875,,5,5,u6698,DISRAELI,L396874,u6696,BROWN,"To shoot perhaps, but not to kill."
mrs brown,m446,L396870,L396876,,6,6,u6696,BROWN,L396875,u6698,DISRAELI,"If you hunt, you kill."
mrs brown,m446,L396878,L396878,,0,0,u6696,BROWN,,,,"Always remember, you keep it tight to your shoulder, you absorb the kick. Aim for the head. Then imagine it's Gladstone."
mrs brown,m446,L396878,L396879,,1,1,u6698,DISRAELI,L396878,u6696,BROWN,Quite.
mrs brown,m446,L396883,L396883,,0,0,u6692,ASSISTANT DRESSER,,,,"Checked and locked, sir."
mrs brown,m446,L396883,L396884,,1,1,u6696,BROWN,L396883,u6692,ASSISTANT DRESSER,"Louder, girl!"
mrs brown,m446,L396883,L396885,,2,2,u6692,ASSISTANT DRESSER,L396884,u6696,BROWN,"Checked and locked, sir."
mrs brown,m446,L396883,L396886,,3,3,u6696,BROWN,L396885,u6692,ASSISTANT DRESSER,Kitchen and lower house.
mrs brown,m446,L396887,L396887,,0,0,u6695,BERTIE'S VALET,,,,"Checked and locked, sir."
mrs brown,m446,L396887,L396888,,1,1,u6696,BROWN,L396887,u6695,BERTIE'S VALET,Back and upper corridors.
mrs brown,m446,L396895,L396895,,0,0,u6691,ARCHIE,,,,What's this?
mrs brown,m446,L396895,L396896,,1,1,u6696,BROWN,L396895,u6691,ARCHIE,It's a diary.
mrs brown,m446,L396895,L396897,,2,2,u6691,ARCHIE,L396896,u6696,BROWN,Be careful who sees it.
mrs brown,m446,L396895,L396898,,3,3,u6696,BROWN,L396897,u6691,ARCHIE,What do you take me for?
mrs brown,m446,L396899,L396899,,0,0,u6691,ARCHIE,,,,You should have someone look after you.
mrs brown,m446,L396899,L396900,,1,1,u6696,BROWN,L396899,u6691,ARCHIE,I'm all right. I just need to rest up a wee bit. The room ... You don't have to stay.
mrs brown,m446,L396901,L396901,,0,0,u6691,ARCHIE,,,,The place is a mess.
mrs brown,m446,L396901,L396902,,1,1,u6696,BROWN,L396901,u6691,ARCHIE,I can't move to tidy.
mrs brown,m446,L396901,L396903,,2,2,u6691,ARCHIE,L396902,u6696,BROWN,It's what the maids are for.
mrs brown,m446,L396901,L396904,,3,3,u6696,BROWN,L396903,u6691,ARCHIE,I'm not having some prattler going through my things.
mrs brown,m446,L396905,L396905,,0,0,u6691,ARCHIE,,,,"Won't you give yourself a rest, John? She's other people to look out for her."
mrs brown,m446,L396905,L396906,,1,1,u6696,BROWN,L396905,u6691,ARCHIE,"She needs me, Archie. She canna do without me, she said it to my face. How can I stop now?"
mrs brown,m446,L396907,L396907,,0,0,u6696,BROWN,,,,You sent for me.
mrs brown,m446,L396907,L396908,,1,1,u6698,DISRAELI,L396907,u6696,BROWN,I've been called back to London. My last day. I thought I might take a walk on Lochnagar.
mrs brown,m446,L396909,L396909,,0,0,u6698,DISRAELI,,,,"Princes and Lords are but the breath of kings, An honest man's the noblest work of God. You must miss such magnificent views."
mrs brown,m446,L396909,L396910,,1,1,u6696,BROWN,L396909,u6698,DISRAELI,I don't think about it.
mrs brown,m446,L396911,L396911,,0,0,u6698,DISRAELI,,,,"Forgive me, I've called you out and you should have been resting."
mrs brown,m446,L396911,L396912,,1,1,u6696,BROWN,L396911,u6698,DISRAELI,I'm fine.
mrs brown,m446,L396911,L396913,,2,2,u6698,DISRAELI,L396912,u6696,BROWN,You're injured.
mrs brown,m446,L396911,L396914,,3,3,u6696,BROWN,L396913,u6698,DISRAELI,It's nothing.
mrs brown,m446,L396911,L396915,,4,4,u6698,DISRAELI,L396914,u6696,BROWN,"Still, someone must attend you. Your wife should not have let you out."
mrs brown,m446,L396911,L396916,,5,5,u6696,BROWN,L396915,u6698,DISRAELI,I'm not married.
mrs brown,m446,L396911,L396917,,6,6,u6698,DISRAELI,L396916,u6696,BROWN,Oh.
mrs brown,m446,L396911,L396918,,7,7,u6696,BROWN,L396917,u6698,DISRAELI,This is the top.
mrs brown,m446,L396920,L396920,,0,0,u6698,DISRAELI,,,,The look on their faces when one walks into the room. Still gives one a ridiculous thrill.
mrs brown,m446,L396920,L396921,,1,1,u6696,BROWN,L396920,u6698,DISRAELI,I wouldn't know.
mrs brown,m446,L396920,L396922,,2,2,u6698,DISRAELI,L396921,u6696,BROWN,Surely --
mrs brown,m446,L396920,L396923,,3,3,u6696,BROWN,L396922,u6698,DISRAELI,"What I do, I do for my Queen."
mrs brown,m446,L396920,L396924,,4,4,u6698,DISRAELI,L396923,u6696,BROWN,Was there never ambition?
mrs brown,m446,L396920,L396925,,5,5,u6696,BROWN,L396924,u6698,DISRAELI,"Maybe, once."
mrs brown,m446,L396920,L396926,,6,6,u6698,DISRAELI,L396925,u6696,BROWN,Then I envy yo.
mrs brown,m446,L396920,L396927,,7,7,u6696,BROWN,L396926,u6698,DISRAELI,Why?
mrs brown,m446,L396920,L396928,,8,8,u6698,DISRAELI,L396927,u6696,BROWN,"To have achieved one's ambition, or to have reconciled oneself to its limits, is a lifetime's work."
mrs brown,m446,L396920,L396929,,9,9,u6696,BROWN,L396928,u6698,DISRAELI,I do what I do.
mrs brown,m446,L396920,L396930,,10,10,u6698,DISRAELI,L396929,u6696,BROWN,For Her Majesty.
mrs brown,m446,L396920,L396931,,11,11,u6696,BROWN,L396930,u6698,DISRAELI,Aye.
mrs brown,m446,L396920,L396932,,12,12,u6698,DISRAELI,L396931,u6696,BROWN,But yourself? What about John Brown?
mrs brown,m446,L396920,L396933,,13,13,u6696,BROWN,L396932,u6698,DISRAELI,I said. I serve the Queen.
mrs brown,m446,L396920,L396934,,14,14,u6698,DISRAELI,L396933,u6696,BROWN,No other aspiration?
mrs brown,m446,L396936,L396936,,0,0,u6698,DISRAELI,,,,You will not be unaware of the threat now posed by Republicanism.
mrs brown,m446,L396936,L396937,,1,1,u6696,BROWN,L396936,u6698,DISRAELI,Why do you think I keep her here?
mrs brown,m446,L396936,L396938,,2,2,u6698,DISRAELI,L396937,u6696,BROWN,"Ah, but therein lies the paradox. It is her very isolation that encourages the malcontents. The longer she is away, the stronger they become; and who, honestly, can promise security against that? However many doors you lock, someone will always get in. Even here."
mrs brown,m446,L396939,L396939,,0,0,u6696,BROWN,,,,So...?
mrs brown,m446,L396939,L396940,,1,1,u6698,DISRAELI,L396939,u6696,BROWN,"The truth is, the Queen would be safer doing her duty and returning south to her public. John Bull loves her and John Bull is her best defense."
mrs brown,m446,L396939,L396941,,2,2,u6696,BROWN,L396940,u6698,DISRAELI,Her mind is set. She won't change now.
mrs brown,m446,L396939,L396942,,3,3,u6698,DISRAELI,L396941,u6696,BROWN,"She trusts you, John."
mrs brown,m446,L396943,L396943,,0,0,u6696,BROWN,,,,They don't see it.
mrs brown,m446,L396943,L396944,,1,1,u6698,DISRAELI,L396943,u6696,BROWN,See what?
mrs brown,m446,L396943,L396945,,2,2,u6696,BROWN,L396944,u6698,DISRAELI,"The threat. I tell them, but they don't see it."
mrs brown,m446,L396943,L396946,,3,3,u6698,DISRAELI,L396945,u6696,BROWN,They aren't as watchful as you.
mrs brown,m446,L396943,L396947,,4,4,u6696,BROWN,L396946,u6698,DISRAELI,Too busy looking after themselves.
mrs brown,m446,L396943,L396948,,5,5,u6698,DISRAELI,L396947,u6696,BROWN,The greasy pole.
mrs brown,m446,L396943,L396949,,6,6,u6696,BROWN,L396948,u6698,DISRAELI,No loyalty.
mrs brown,m446,L396943,L396950,,7,7,u6698,DISRAELI,L396949,u6696,BROWN,No love.
mrs brown,m446,L396951,L396951,,0,0,u6696,BROWN,,,,I promised to protect her from people like you.
mrs brown,m446,L396951,L396952,,1,1,u6698,DISRAELI,L396951,u6696,BROWN,"For once in my life, I am not the issue."
mrs brown,m446,L396951,L396953,,2,2,u6696,BROWN,L396952,u6698,DISRAELI,She'll never understand it.
mrs brown,m446,L396951,L396954,,3,3,u6698,DISRAELI,L396953,u6696,BROWN,"In time, she will."
mrs brown,m446,L396951,L396955,,4,4,u6696,BROWN,L396954,u6698,DISRAELI,She'll think I betrayed her.
mrs brown,m446,L396951,L396956,,5,5,u6698,DISRAELI,L396955,u6696,BROWN,But others will know that you acted for the greater good.
mrs brown,m446,L396961,L396961,,0,0,u6704,VICTORIA,,,,Duty?! You talk about duty?!
mrs brown,m446,L396961,L396962,,1,1,u6696,BROWN,L396961,u6704,VICTORIA,"If duty and safety are served by the same end then, aye, I do."
mrs brown,m446,L396961,L396963,,2,2,u6704,VICTORIA,L396962,u6696,BROWN,"I cannot believe you are saying this? You, who I have relied on all this time --"
